resampling_id,train_rss,train_mse,train_nmse
0,0.00023518728121338457,1.2378277958599187e-05,0.02857424252263885
1,0.00022048318428848293,1.160437812044647e-05,0.025728473194107752
2,0.00019460917492663293,1.0242588154033312e-05,0.02223073884896704
3,0.00018900269443587888,9.94751023346731e-06,0.02161216375107246
4,0.00021574275439229413,1.1354881810120744e-05,0.02464524110642369
5,0.00024444551525837376,1.2865553434651251e-05,0.03350924738077632
6,0.00023335509324239997,1.2281847012757893e-05,0.027239503662279667
7,0.00023907863323588654,1.2583085959783502e-05,0.0275247485624206
8,0.00023865709404864938,1.256089968677102e-05,0.027254378217174444
9,0.00024344659748222857,1.2812978814854136e-05,0.027877340951671385
10,0.00024219711781833737,1.2747216727280914e-05,0.027718675160393582
11,0.0002117686097203705,1.1145716301072131e-05,0.02424423085123855
12,0.0002240609211242962,1.1792680059173483e-05,0.025893244353733684
13,0.00024170590262383195,1.2721363295991156e-05,0.028483367936937374
14,0.00024429106671293465,1.2857424563838666e-05,0.02907393750403711
15,0.0002358106230689024,1.2411085424679073e-05,0.028666425913590924
16,0.0002432678426605401,1.2803570666344215e-05,0.033995322317184974
17,0.0002431878828692802,1.2799362256277905e-05,0.031476703262221496
18,0.00024411067894334034,1.2847930470702123e-05,0.0338058631675979
19,0.00024415133289979536,1.285007015262081e-05,0.03250377229830697
