resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,0.00022294715333525436,1.2385952963069686e-05,0.027844461465548524,0
1,0.00019561615020949569,1.0867563900527538e-05,0.023797056038500648,0
2,0.00018966733979851723,1.0537074433250957e-05,0.023059915014810643,0
3,0.00021786800260675742,1.2103777922597634e-05,0.026472402216858603,0
4,0.0002482532412807948,1.3791846737821933e-05,0.03722417602281476,0
5,0.00023651556687753886,1.3139753715418825e-05,0.029550442233456167,0
6,0.00024254333482534452,1.347462971251914e-05,0.029810329744097596,0
7,0.00024207215630897338,1.3448453128276299e-05,0.029410730336822722,0
8,0.00024715755600829997,1.3730975333794442e-05,0.030082451595486257,0
9,0.0002459589454621895,1.3664385859010528e-05,0.029923159520369634,0
10,0.00021419518562953264,1.1899732534974036e-05,0.026065609127492253,0
11,0.00022670157099975797,1.2594531722208776e-05,0.02799059549668862,0
12,0.00024533801736866705,1.3629889853814836e-05,0.030992005342622198,0
13,0.0002480983154713119,1.3783239748406219e-05,0.03169870508074689,0
14,0.0002392205427172943,1.3290030150960796e-05,0.031312855354763455,0
15,0.0002470111657813637,1.3722842543409093e-05,0.03675989625401302,0
16,0.00024692549360815684,1.3718082978230935e-05,0.03395538115259766,0
17,0.00024789960979447494,1.3772200544137497e-05,0.03654821970526101,0
18,0.00024794316521815527,1.3774620289897516e-05,0.035096138782996736,0
0,0.00022294715333525436,1.2385952963069686e-05,0.027844461465548524,1
1,0.00018004631224641913,1.000257290257884e-05,0.021028576781738084,1
2,0.00017405046772057942,9.669470428921078e-06,0.020329958571683137,1
3,0.00020221295259743288,1.1234052922079604e-05,0.02360148866570059,1
4,0.0002327322500822876,1.2929569449015978e-05,0.03302928229556297,1
5,0.00022094711077996006,1.2274839487775559e-05,0.026438279521232146,1
6,0.00022695368574129877,1.260853809673882e-05,0.026749786097797802,1
7,0.00022644213115782707,1.258011839765706e-05,0.02642467888494812,1
8,0.00023157219237369408,1.286512179853856e-05,0.02708160217182025,1
9,0.00023055572679621885,1.2808651488678824e-05,0.026949554188674785,1
10,0.0001993305968305347,1.1073922046140816e-05,0.02330632375857451,1
11,0.00021112784050524385,1.1729324472513547e-05,0.02498848568621321,1
12,0.00022978119535143138,1.276562196396841e-05,0.027777952131333526,1
13,0.00023258926754008026,1.2921625974448903e-05,0.02841664778530883,1
14,0.00022382358948157383,1.2434643860087435e-05,0.02797098701731687,1
15,0.0002314917321641739,1.286065178689855e-05,0.03297423224513265,1
16,0.00023140412650578612,1.2855784805877007e-05,0.030526002609483665,1
17,0.00023237832435521512,1.2909906908623062e-05,0.03280136843833115,1
18,0.00023242285830021162,1.2912381016678423e-05,0.03153598069767331,1
0,0.00019561615020949569,1.0867563900527538e-05,0.023797056038500648,2
1,0.00018004631224641913,1.000257290257884e-05,0.021028576781738084,2
2,0.0001464906182773842,8.138367682076899e-06,0.01675752744605609,2
3,0.00017455324482779983,9.697402490433323e-06,0.019948474901765136,2
4,0.00020542079575589027,1.1412266430882793e-05,0.028223267653678993,2
5,0.00019351246501312587,1.0750692500729215e-05,0.022608908921604817,2
6,0.00019946274583312515,1.1081263657395842e-05,0.022980202643724162,2
7,0.00019884415325821834,1.1046897403234352e-05,0.02271789031180674,2
8,0.00020408570268239514,1.1338094593466397e-05,0.023378502491661304,2
9,0.0002035342167539202,1.13074564863289e-05,0.023302478492213324,2
10,0.00017368016990557003,9.648898328087224e-06,0.01989094462488863,2
11,0.0001836796957190518,1.0204427539947323e-05,0.021242984468360912,2
12,0.00020237607157991283,1.1243115087772936e-05,0.023872428413163675,2
13,0.00020530646858430077,1.1405914921350043e-05,0.024461033488911654,2
14,0.00019682859758418094,1.0934922088010053e-05,0.023958421006145734,2
15,0.00020418430000759428,1.1343572222644127e-05,0.02853363522394483,2
16,0.00020409170012452576,1.1338427784695876e-05,0.026416749857199814,2
17,0.00020506610877402446,1.1392561598556915e-05,0.028398747426048306,2
18,0.00020511316950022927,1.139517608334607e-05,0.027306752495722095,2
0,0.00018966733979851723,1.0537074433250957e-05,0.023059915014810643,3
1,0.00017405046772057942,9.669470428921078e-06,0.020329958571683137,3
2,0.0001464906182773842,8.138367682076899e-06,0.01675752744605609,3
3,0.0001680801701370777,9.337787229837649e-06,0.01923094027285374,3
4,0.00019950284412676106,1.1083491340375614e-05,0.02735792835922116,3
5,0.00018739876543299853,1.0411042524055473e-05,0.02189626015484685,3
6,0.00019325569854369574,1.0736427696871985e-05,0.02227488746686335,3
7,0.0001924599877109436,1.0692221539496866e-05,0.022012707491754064,3
8,0.0001978661087432473,1.0992561596847072e-05,0.022696936965149506,3
9,0.0001980303076771738,1.100168375984299e-05,0.022702440114531243,3
10,0.00017025159386202944,9.458421881223857e-06,0.019524587526747097,3
11,0.00017754508506676945,9.863615837042747e-06,0.0205401077043948,3
12,0.0001963073392438928,1.0905963291327378e-05,0.023153969229123467,3
13,0.00019942717767393572,1.1079287648551984e-05,0.023753892588506745,3
