,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.06666666666666667,2.70805020110221,3
1,1,1,fam,0.05333333333333334,2.9311937524164198,3
2,2,2,fam,0.04266666666666667,3.1543373037306295,3
3,3,0,fam,0.16213333333333335,1.8193362369982893,3
4,4,1,fam,0.1553066666666667,1.86235362208198,3
5,5,2,fam,0.14984533333333336,1.8981516279577593,3
6,6,0,fam,0.2110122666666667,1.5558390113349145,3
7,7,1,fam,0.2075170133333334,1.57254195070467,3
8,8,2,fam,0.2047208106666667,1.5861081272582822,3
9,9,0,fam,0.2360382805333334,1.4437612814607232,3
10,10,1,fam,0.2342487108266667,1.451371861286789,3
11,11,2,fam,0.23281705506133338,1.4575023052355411,3
12,12,0,fam,0.24885159963306674,1.3908985455967,3
13,13,1,fam,0.2479353399432534,1.3945872928473653,3
14,14,2,fam,0.24720233219140272,1.3975481190118646,3
15,15,0,fam,0.25541201901213023,1.3648772769289825,3
16,16,1,fam,0.2549428940509458,1.3667157038013658,3
17,17,2,fam,0.25456759408199825,1.3681888826487631,3
18,18,0,fam,0.2587709537342107,1.351811957066004,3
19,19,1,fam,0.2585307617540843,1.3527405911307906,3
20,20,2,fam,0.25833860816998316,1.3534841197828436,3
21,21,0,fam,0.26049072831191594,1.345188010314959,3
22,22,1,fam,0.2603677500180912,1.3456602241742945,3
23,23,2,fam,0.2602693673830314,1.346038155877366,3
24,24,0,fam,0.261371252895701,1.341813457459676,3
25,25,1,fam,0.2613082880092627,1.3420543885917187,3
26,26,2,fam,0.2612579161001121,1.342247175300505,3
27,27,0,fam,0.26182208148259895,1.3400900842098455,3
28,28,1,fam,0.2617898434607426,1.3402132212904252,3
29,29,2,fam,0.2617640530432574,1.3403117418732275,3
30,30,0,fam,0.26205290571909073,1.3392088653806669,3
31,31,1,fam,0.26203639985190025,1.3392718541385769,3
32,32,2,fam,0.2620231951581478,1.3393222480017213,3
33,33,0,fam,0.2621710877281745,1.3387579817409891,3
34,34,1,fam,0.26216263672417295,1.338790216951536,3
35,35,2,fam,0.2621558759209717,1.3388160058681529,3
36,36,0,fam,0.26223159691682535,1.3385272079837558,3
37,37,1,fam,0.2622272700027766,1.3385437084733909,3
38,38,2,fam,0.26222380847153753,1.3385569090611338,3
39,39,0,fam,0.26226257762141464,1.3384090724309536,3
40,40,1,fam,0.26226036224142163,1.3384175196496533,3
41,41,2,fam,0.26225858993742723,1.3384242774759894,3
42,42,0,fam,0.26227843974216436,1.3383485924294685,3
43,43,1,fam,0.2622773054676079,1.338352917134962,3
44,44,2,fam,0.26227639804796277,1.3383563769128228,3
45,45,0,fam,0.2622865611479882,1.3383176280844942,3
46,46,1,fam,0.2622859803994153,1.3383198422628086,3
47,47,2,fam,0.262285515800557,1.33832161360899,3
48,48,0,fam,0.26229071930777,1.3383017747109809,3
49,49,1,fam,0.2622904219645007,1.338302908351693,3
50,50,2,fam,0.2622901840898852,1.3383038152651883,3
51,51,0,fam,0.26229284828557825,1.3382936578810236,3
52,52,1,fam,0.26229269604582445,1.3382942383001961,3
53,53,3,nov,4.871672124436358e-07,14.534658420755324,3
54,54,0,fam,0.2622939383222161,1.3382895020895866,3
55,55,1,fam,0.26229386037546215,1.338289799262926,3
56,56,2,fam,0.13429379801805894,2.007725356578406,3
57,57,0,fam,0.2622944964209747,1.3382873743310557,3
58,58,1,fam,0.26229445651223665,1.3382875264834708,3
59,59,2,fam,0.19675842458524623,1.6257785738707167,3
0,0,0,fam,0.06666666666666667,2.70805020110221,6
1,1,1,fam,0.05333333333333334,2.9311937524164198,6
2,2,2,fam,0.04266666666666667,3.1543373037306295,6
3,3,3,fam,0.03413333333333334,3.377480855044839,6
4,4,4,fam,0.027306666666666674,3.600624406359049,6
5,5,5,fam,0.02184533333333334,3.8237679576732586,6
6,6,0,fam,0.0830122666666667,2.4887668909409184,6
7,7,1,fam,0.07951701333333337,2.531784276024609,6
8,8,2,fam,0.0767208106666667,2.567582281900388,6
9,9,3,fam,0.07448384853333335,2.597172975311043,6
10,10,4,fam,0.07269427882666668,2.6214925931835276,6
11,11,5,fam,0.07126262306133337,2.6413833097522796,6
12,12,0,fam,0.0872971676330667,2.4384372607285743,6
13,13,1,fam,0.08638090794325337,2.4489886004692427,6
14,14,2,fam,0.08564790019140271,2.457510570666618,6
15,15,3,fam,0.08506149398992217,2.4643808253569537,6
16,16,4,fam,0.08459236902873774,2.4699112170442157,6
17,17,5,fam,0.08421706905979019,2.4743576578538033,6
18,18,0,fam,0.08842042871200267,2.4256522420094715,6
19,19,1,fam,0.08818023673187625,2.4283724144123084,6
20,20,2,fam,0.08798808314777509,2.4305538924491636,6
21,21,3,fam,0.0878343602804942,2.432302507739144,6
22,22,4,fam,0.08771138198666946,2.4337036048247747,6
23,23,5,fam,0.08761299935160967,2.434825897624387,6
24,24,0,fam,0.08871488486427925,2.4223275924231467,6
25,25,1,fam,0.088651919977841,2.423037588739981,6
26,26,2,fam,0.08860154806869038,2.423605948965163,6
27,27,3,fam,0.0885612505413699,2.4240608698439434,6
28,28,4,fam,0.0885290125195135,2.424424955611905,6
29,29,5,fam,0.08850322210202839,2.4247163196984816,6
30,30,0,fam,0.08879207477786166,2.4214578809639056,6
31,31,1,fam,0.08877556891067116,2.421643791717635,6
32,32,2,fam,0.08876236421691881,2.42179254520985,6
33,33,3,fam,0.08875180046191691,2.4219115639375497,6
34,34,4,fam,0.08874334945791539,2.422006789119891,6
35,35,5,fam,0.08873658865471418,2.4220829757951443,6
36,36,0,fam,0.0888123096505678,2.421230016400102,6
37,37,1,fam,0.088807982736519,2.421278737342867,6
38,38,2,fam,0.08880452120527998,2.4213177158062367,6
39,39,3,fam,0.08880175198028879,2.42134889967088,6
40,40,4,fam,0.08879953660029578,2.4213738474627666,6
41,41,5,fam,0.08879776429630143,2.421393806144407,6
42,42,0,fam,0.08881761410103849,2.4211702916604834,6
43,43,1,fam,0.08881647982648208,2.4211830625709694,6
44,44,2,fam,0.08881557240683696,2.421193279416789,6
45,45,3,fam,0.08881484647112087,2.4212014529686017,6
46,46,4,fam,0.08881426572254796,2.4212079918581533,6
47,47,5,fam,0.08881380112368967,2.4212132230005796,6
48,48,0,fam,0.08881900463090267,2.4211546357684255,6
49,49,1,fam,0.08881870728763336,2.421157983517798,6
50,50,2,fam,0.08881846941301791,2.4211606617253656,6
51,51,3,fam,0.08881827911332554,2.421162804296584,6
52,52,4,fam,0.08881812687357164,2.4211645183568637,6
53,53,5,fam,0.08881800508176854,2.4211658896072032,6
54,54,0,fam,0.08881936914996337,2.421150531710806,6
55,55,1,fam,0.0888192912032094,2.4211514092985316,6
56,56,2,fam,0.08881922884580619,2.4211521113692673,6
57,57,3,fam,0.08881917895988366,2.42115267302621,6
58,58,4,fam,0.08881913905114559,2.421153122351992,6
59,59,5,fam,0.08881910712415518,2.4211534818127625,6
60,60,0,fam,0.08881946470644803,2.4211494558595117,6
61,61,1,fam,0.08881944427317413,2.4211496859135466,6
62,62,2,fam,0.08881942792655503,2.4211498699568126,6
63,63,3,fam,0.08881941484925976,2.42115001719145,6
64,64,4,fam,0.08881940438742353,2.4211501349791753,6
65,65,5,fam,0.08881939601795456,2.421150229209365,6
66,66,0,fam,0.08881948975600713,2.4211491738317417,6
67,67,1,fam,0.088819484399547,2.4211492341390044,6
68,68,2,fam,0.08881948011437887,2.421149282384817,6
69,69,3,fam,0.08881947668624439,2.421149320981469,6
70,70,4,fam,0.08881947394373678,2.4211493518587917,6
71,71,5,fam,0.08881947174973072,2.4211493765606504,6
72,72,0,fam,0.08881949632259876,2.421149099899867,6
73,73,1,fam,0.08881949491843487,2.421149115709053,6
74,74,2,fam,0.08881949379510377,2.421149128356401,6
75,75,3,fam,0.0888194928964389,2.42114913847428,6
76,76,4,fam,0.08881949217750697,2.4211491465685833,6
77,77,5,fam,0.08881949160236144,2.421149153044026,6
78,78,0,fam,0.08881949804399136,2.4211490805190703,6
79,79,1,fam,0.08881949767589822,2.4211490846633534,6
80,80,2,fam,0.0888194973814237,2.42114908797878,6
81,81,3,fam,0.08881949714584411,2.421149090631121,6
82,82,4,fam,0.08881949695738044,2.421149092752994,6
83,83,5,fam,0.08881949680660946,2.4211490944504925,6
84,84,0,fam,0.08881949849524409,2.421149075438511,6
85,85,1,fam,0.0888194983987507,2.4211490765249097,6
86,86,2,fam,0.08881949832155597,2.421149077394029,6
87,87,3,fam,0.0888194982598002,2.421149078089324,6
88,88,4,fam,0.08881949821039556,2.4211490786455605,6
89,89,5,fam,0.08881949817087186,2.42114907909055,6
90,90,0,fam,0.08881949861353731,2.4211490741066726,6
91,91,1,fam,0.08881949858824213,2.4211490743914656,6
92,92,2,fam,0.08881949856800603,2.4211490746193,6
93,93,3,fam,0.08881949855181709,2.421149074801568,6
94,94,4,fam,0.08881949853886596,2.421149074947382,6
95,95,5,fam,0.08881949852850504,2.421149075064033,6
96,96,0,fam,0.08881949864454715,2.4211490737575394,6
97,97,1,fam,0.08881949863791617,2.421149073832196,6
98,98,2,fam,0.0888194986326114,2.4211490738919217,6
99,99,3,fam,0.08881949862836756,2.421149073939702,6
100,100,4,fam,0.0888194986249725,2.4211490739779262,6
101,101,5,fam,0.08881949862225645,2.4211490740085058,6
102,102,0,fam,0.0888194986526762,2.421149073666016,6
103,103,1,fam,0.08881949865093791,2.421149073685587,6
104,104,2,fam,0.08881949864954733,2.4211490737012435,6
105,105,3,fam,0.0888194986484348,2.421149073713769,6
106,106,4,fam,0.0888194986475448,2.4211490737237895,6
107,107,6,nov,2.8479827145612316e-12,26.584410191722647,6
108,108,0,fam,0.08881949865480718,2.421149073642024,6
109,109,1,fam,0.08881949865435151,2.4211490736471544,6
110,110,2,fam,0.08881949865398697,2.4211490736512586,6
111,111,3,fam,0.08881949865369532,2.4211490736545422,6
112,112,4,fam,0.08881949865346202,2.421149073657169,6
113,113,5,fam,0.02328349865327535,3.760010381617064,6
114,114,0,fam,0.08881949865536583,2.421149073635734,6
115,115,1,fam,0.08881949865524637,2.4211490736370793,6
116,116,2,fam,0.08881949865515078,2.4211490736381553,6
117,117,3,fam,0.08881949865507432,2.4211490736390164,6
118,118,4,fam,0.08881949865501318,2.4211490736397048,6
119,119,5,fam,0.07163962947096424,2.636106873900095,6
0,0,0,fam,0.06666666666666667,2.70805020110221,9
1,1,1,fam,0.05333333333333334,2.9311937524164198,9
2,2,2,fam,0.04266666666666667,3.1543373037306295,9
3,3,3,fam,0.03413333333333334,3.377480855044839,9
4,4,4,fam,0.027306666666666674,3.600624406359049,9
5,5,5,fam,0.02184533333333334,3.8237679576732586,9
6,6,6,fam,0.017476266666666674,4.046911508987468,9
7,7,7,fam,0.01398101333333334,4.270055060301678,9
8,8,8,fam,0.011184810666666673,4.493198611615887,9
9,9,0,fam,0.04250228053333335,3.1581975448835475,9
10,10,1,fam,0.04071271082666669,3.201214929967238,9
11,11,2,fam,0.03928105506133335,3.2370129358430173,9
12,12,3,fam,0.038135730449066686,3.2666036292536718,9
13,13,4,fam,0.037219470759253345,3.2909232471261567,9
14,14,5,fam,0.036486463007402686,3.3108139636949088,9
15,15,6,fam,0.035900056805922155,3.327016401151491,9
16,16,7,fam,0.03543093184473772,3.3401700594419363,9
17,17,8,fam,0.03505563187579017,3.3508189972170763,9
18,18,0,fam,0.039258991528002656,3.2375747774733505,9
19,19,1,fam,0.039018799547876216,3.2437117093071652,9
20,20,2,fam,0.03882664596377508,3.2486485164152237,9
21,21,3,fam,0.03867292309649417,3.2526155854130963,9
22,22,4,fam,0.038549944802669434,3.2558006108111925,9
23,23,5,fam,0.03845156216760966,3.258355955309386,9
24,24,6,fam,0.038372856059561825,3.2604049427902,9
25,25,7,fam,0.038309891173123556,3.2620471609647246,9
26,26,8,fam,0.03825951926397295,3.263362880026154,9
27,27,0,fam,0.03882368464645978,3.2487247895564573,9
28,28,1,fam,0.03879144662460339,3.2495555044746016,9
29,29,2,fam,0.038765656207118276,3.250220573629949,9
30,30,3,fam,0.0387450238731302,3.2507529476061294,9
31,31,4,fam,0.03872851800593973,3.25117905094515,9
32,32,5,fam,0.03871531331218734,3.251520064390782,9
33,33,6,fam,0.03870474955718545,3.251792958900962,9
34,34,7,fam,0.03869629855318391,3.25201132814121,9
35,35,8,fam,0.038689537749982704,3.252186057873197,9
36,36,0,fam,0.038765258745836334,3.250230826605351,9
37,37,1,fam,0.038760931831787554,3.2503424511807633,9
38,38,2,fam,0.03875747030054853,3.2504317598131935,9
39,39,3,fam,0.03875470107555731,3.2505032124623257,9
40,40,4,fam,0.03875248569556433,3.250560378257805,9
41,41,5,fam,0.03875071339156996,3.2506061132472137,9
42,42,6,fam,0.03874929554837445,3.2506427027448166,9
43,43,7,fam,0.038748161273818055,3.250671975306859,9
44,44,8,fam,0.03874725385417293,3.2506953939734644,9
45,45,0,fam,0.0387574169541983,3.250433136228799,9
46,46,1,fam,0.03875683620562541,3.2504481205329556,9
47,47,2,fam,0.03875637160676713,3.250460108137943,9
48,48,3,fam,0.03875599992768049,3.2504696983254004,9
49,49,4,fam,0.03875570258441117,3.250477370541587,9
50,50,5,fam,0.03875546470979572,3.250483508356917,9
51,51,6,fam,0.038755274410103346,3.2504884186363063,9
52,52,7,fam,0.03875512217034947,3.250492346877177,9
53,53,8,fam,0.03875500037854636,3.2504954894809845,9
54,54,0,fam,0.038756364446741194,3.2504602928824458,9
55,55,1,fam,0.038756286499987205,3.2504623040832765,9
56,56,2,fam,0.038756224142584006,3.2504639130468536,9
57,57,3,fam,0.038756174256661446,3.2504652002195793,9
58,58,4,fam,0.038756134347923424,3.2504662299589517,9
59,59,5,fam,0.03875610242093297,3.2504670537512146,9
60,60,6,fam,0.03875607687934064,3.2504677127855124,9
61,61,7,fam,0.03875605644606675,3.250468240013264,9
62,62,8,fam,0.038756040099447664,3.250468661795665,9
63,63,0,fam,0.038756223181581596,3.250463937842933,9
64,64,1,fam,0.03875621271974538,3.250464207782488,9
65,65,2,fam,0.03875620435027639,3.2504644237341846,9
66,66,3,fam,0.0387561976547012,3.250464596495575,9
67,67,4,fam,0.03875619229824106,3.2504647347047095,9
68,68,5,fam,0.03875618801307295,3.25046484527203,9
69,69,6,fam,0.038756184584938444,3.250464933725896,9
70,70,7,fam,0.03875618184243085,3.2504650044889942,9
71,71,8,fam,0.038756179648424774,3.2504650610994763,9
72,72,0,fam,0.038756204221292834,3.25046442706226,9
73,73,1,fam,0.03875620281712895,3.2504644632929467,9
74,74,2,fam,0.038756201693797836,3.2504644922774975,9
75,75,3,fam,0.03875620079513295,3.2504645154651386,9
76,76,4,fam,0.038756200076201036,3.250464534015252,9
77,77,5,fam,0.03875619950105551,3.250464548855343,9
78,78,6,fam,0.03875619904093908,3.250464560727416,9
79,79,7,fam,0.03875619867284594,3.2504645702250747,9
80,80,8,fam,0.03875619837837143,3.2504645778232013,9
81,81,0,fam,0.03875620167648595,3.2504644927241846,9
82,82,1,fam,0.03875620148802226,3.2504644975869854,9
83,83,2,fam,0.03875620133725132,3.2504645014772255,9
84,84,3,fam,0.03875620121663456,3.2504645045894183,9
85,85,4,fam,0.03875620112014114,3.2504645070791724,9
86,86,5,fam,0.03875620104294642,3.2504645090709756,9
87,87,6,fam,0.03875620098119064,3.2504645106644183,9
88,88,7,fam,0.03875620093178601,3.2504645119391724,9
89,89,8,fam,0.03875620089226231,3.2504645129589758,9
90,90,0,fam,0.03875620133492777,3.2504645015371785,9
91,91,1,fam,0.038756201309632594,3.250464502189853,9
92,92,2,fam,0.03875620128939645,3.2504645027119925,9
93,93,3,fam,0.038756201273207544,3.2504645031297037,9
94,94,4,fam,0.03875620126025641,3.2504645034638733,9
95,95,5,fam,0.03875620124989551,3.2504645037312083,9
96,96,6,fam,0.038756201241606794,3.2504645039450764,9
97,97,7,fam,0.03875620123497582,3.250464504116171,9
98,98,8,fam,0.03875620122967103,3.250464504253047,9
99,99,0,fam,0.038756201289084594,3.250464502720039,9
100,100,1,fam,0.03875620128568953,3.2504645028076395,9
101,101,2,fam,0.03875620128297348,3.25046450287772,9
102,102,3,fam,0.038756201280800644,3.2504645029337844,9
103,103,4,fam,0.038756201279062374,3.2504645029786357,9
104,104,5,fam,0.03875620127767176,3.2504645030145167,9
105,105,6,fam,0.03875620127655926,3.2504645030432218,9
106,106,7,fam,0.03875620127566928,3.250464503066185,9
107,107,8,fam,0.038756201274957276,3.2504645030845567,9
108,108,0,fam,0.03875620128293162,3.2504645028788,9
109,109,1,fam,0.038756201282475956,3.250464502890557,9
110,110,2,fam,0.03875620128211141,3.2504645028999635,9
111,111,3,fam,0.03875620128181977,3.250464502907488,9
112,112,4,fam,0.038756201281586466,3.250464502913508,9
113,113,5,fam,0.03875620128139982,3.2504645029183243,9
114,114,6,fam,0.038756201281250506,3.250464502922177,9
115,115,7,fam,0.038756201281131046,3.2504645029252592,9
116,116,8,fam,0.03875620128103549,3.250464502927725,9
117,117,0,fam,0.038756201282105794,3.2504645029001082,9
118,118,1,fam,0.038756201282044635,3.2504645029016865,9
119,119,2,fam,0.038756201281995695,3.250464502902949,9
120,120,3,fam,0.03875620128195656,3.250464502903959,9
121,121,4,fam,0.03875620128192523,3.250464502904767,9
122,122,5,fam,0.03875620128190019,3.2504645029054133,9
123,123,6,fam,0.03875620128188015,3.2504645029059307,9
124,124,7,fam,0.03875620128186411,3.250464502906344,9
125,125,8,fam,0.03875620128185129,3.250464502906675,9
126,126,0,fam,0.038756201281994945,3.2504645029029686,9
127,127,1,fam,0.03875620128198674,3.2504645029031805,9
128,128,2,fam,0.038756201281980165,3.2504645029033497,9
129,129,3,fam,0.03875620128197492,3.250464502903485,9
130,130,4,fam,0.03875620128197071,3.250464502903594,9
131,131,5,fam,0.03875620128196734,3.2504645029036805,9
132,132,6,fam,0.03875620128196466,3.2504645029037498,9
133,133,7,fam,0.03875620128196252,3.2504645029038053,9
134,134,8,fam,0.03875620128196079,3.2504645029038497,9
135,135,0,fam,0.03875620128198006,3.2504645029033523,9
136,136,1,fam,0.038756201281978965,3.2504645029033807,9
137,137,2,fam,0.038756201281978084,3.2504645029034034,9
138,138,3,fam,0.03875620128197738,3.2504645029034216,9
139,139,4,fam,0.038756201281976814,3.2504645029034362,9
140,140,5,fam,0.03875620128197637,3.250464502903448,9
141,141,6,fam,0.038756201281976,3.250464502903457,9
142,142,7,fam,0.03875620128197571,3.2504645029034647,9
143,143,8,fam,0.03875620128197549,3.2504645029034704,9
144,144,0,fam,0.03875620128197807,3.250464502903404,9
145,145,1,fam,0.03875620128197793,3.2504645029034074,9
146,146,2,fam,0.03875620128197781,3.2504645029034105,9
147,147,3,fam,0.03875620128197771,3.250464502903413,9
148,148,4,fam,0.03875620128197763,3.2504645029034154,9
149,149,5,fam,0.03875620128197757,3.2504645029034167,9
150,150,6,fam,0.03875620128197753,3.250464502903418,9
151,151,7,fam,0.03875620128197748,3.250464502903419,9
152,152,8,fam,0.03875620128197746,3.25046450290342,9
153,153,0,fam,0.0387562012819778,3.250464502903411,9
154,154,1,fam,0.03875620128197779,3.250464502903411,9
155,155,2,fam,0.038756201281977765,3.250464502903412,9
156,156,3,fam,0.038756201281977765,3.250464502903412,9
157,157,4,fam,0.038756201281977744,3.2504645029034123,9
158,158,5,fam,0.03875620128197773,3.2504645029034127,9
159,159,6,fam,0.03875620128197773,3.2504645029034127,9
160,160,7,fam,0.03875620128197772,3.2504645029034127,9
161,161,9,nov,1.6649325601685442e-17,38.63416196268997,9
162,162,0,fam,0.038756201281977765,3.250464502903412,9
163,163,1,fam,0.038756201281977765,3.250464502903412,9
164,164,2,fam,0.038756201281977765,3.250464502903412,9
165,165,3,fam,0.038756201281977765,3.250464502903412,9
166,166,4,fam,0.038756201281977765,3.250464502903412,9
167,167,5,fam,0.038756201281977765,3.250464502903412,9
168,168,6,fam,0.038756201281977765,3.250464502903412,9
169,169,7,fam,0.038756201281977765,3.250464502903412,9
170,170,8,fam,0.00520176928197774,5.2587564647313005,9
171,171,0,fam,0.038756201281977765,3.250464502903412,9
172,172,1,fam,0.038756201281977765,3.250464502903412,9
173,173,2,fam,0.038756201281977765,3.250464502903412,9
174,174,3,fam,0.038756201281977765,3.250464502903412,9
175,175,4,fam,0.038756201281977765,3.250464502903412,9
176,176,5,fam,0.038756201281977765,3.250464502903412,9
177,177,6,fam,0.038756201281977765,3.250464502903412,9
178,178,7,fam,0.038756201281977765,3.250464502903412,9
179,179,8,fam,0.03425260165460725,3.373992756440312,9
0,0,0,fam,0.06666666666666667,2.70805020110221,12
1,1,1,fam,0.05333333333333334,2.9311937524164198,12
2,2,2,fam,0.04266666666666667,3.1543373037306295,12
3,3,3,fam,0.03413333333333334,3.377480855044839,12
4,4,4,fam,0.027306666666666674,3.600624406359049,12
5,5,5,fam,0.02184533333333334,3.8237679576732586,12
6,6,6,fam,0.017476266666666674,4.046911508987468,12
7,7,7,fam,0.01398101333333334,4.270055060301678,12
8,8,8,fam,0.011184810666666673,4.493198611615887,12
9,9,9,fam,0.008947848533333339,4.716342162930097,12
10,10,10,fam,0.0071582788266666714,4.939485714244307,12
11,11,11,fam,0.005726623061333338,5.162629265558516,12
12,12,0,fam,0.02176116763306668,3.8276281988261767,12
13,13,1,fam,0.020844907943253346,3.8706455839098677,12
14,14,2,fam,0.020111900191402677,3.9064435897856464,12
15,15,3,fam,0.01952549398992215,3.936034283196301,12
16,16,4,fam,0.019056369028737717,3.960353901068786,12
17,17,5,fam,0.018681069059790178,3.980244617637538,12
18,18,6,fam,0.018380829084632146,3.9964470550941202,12
19,19,7,fam,0.018140637104505718,4.0096007133845655,12
20,20,8,fam,0.01794848352040457,4.0202496511597055,12
21,21,9,fam,0.017794760653123663,4.028851210342318,12
22,22,10,fam,0.01767178235929893,4.035786128507217,12
23,23,11,fam,0.01757339972423915,4.04136889952843,12
24,24,0,fam,0.018675285236908735,3.9805542743498457,12
25,25,1,fam,0.018612320350470474,3.983931533108828,12
26,26,2,fam,0.01856194844131986,3.9866415764596064,12
27,27,3,fam,0.018521650913999377,3.9888149115124474,12
28,28,4,fam,0.018489412892142988,3.990556986810705,12
29,29,5,fam,0.018463622474657874,3.9919528354286387,12
30,30,6,fam,0.01844299014066978,3.993070918865476,12
31,31,7,fam,0.018426484273479305,3.9939662865676446,12
32,32,8,fam,0.01841327957972693,3.9946831583896514,12
33,33,9,fam,0.018402715824725035,3.995257026089044,12
34,34,10,fam,0.018394264820723507,3.9957163574799286,12
35,35,11,fam,0.0183875040175223,3.99608397456257,12
36,36,0,fam,0.018463225013375925,3.9919743623830906,12
37,37,1,fam,0.01845889809932714,3.9922087429497433,12
38,38,2,fam,0.01845543656808812,3.9923962869637615,12
39,39,3,fam,0.018452667343096904,3.992546347503478,12
40,40,4,fam,0.01845045196310393,3.9926664121504394,12
41,41,5,fam,0.01844867965910955,3.9927624742482624,12
42,42,6,fam,0.01844726181591404,3.992839330571182,12
43,43,7,fam,0.01844612754135764,3.992900819882764,12
44,44,8,fam,0.018445220121712524,3.9929500140544483,12
45,45,9,fam,0.018444494185996422,3.9929893711343185,12
46,46,10,fam,0.018443913437423545,3.9930208579135176,12
47,47,11,fam,0.018443448838565236,3.9930460480507173,12
48,48,0,fam,0.018448652345778232,3.9927639547526694,12
49,49,1,fam,0.01844835500250892,3.992780072226182,12
50,50,2,fam,0.01844811712789347,3.9927929663920314,12
51,51,3,fam,0.018447926828201105,3.9928032818444197,12
52,52,4,fam,0.018447774588447218,3.9928115342829447,12
53,53,5,fam,0.018447652796644107,3.992818136282799,12
54,54,6,fam,0.018447555363201616,3.9928234179140647,12
55,55,7,fam,0.018447477416447627,3.9928276432391625,12
56,56,8,fam,0.018447415059044434,3.992831023512095,12
57,57,9,fam,0.018447365173121878,3.992833727738668,12
58,58,10,fam,0.01844732526438384,3.9928358911251918,12
59,59,11,fam,0.018447293337393405,3.99283762183778,12
60,60,0,fam,0.01844765091968627,3.9928182380278803,12
61,61,1,fam,0.018447630486412393,3.992819345664038,12
