,n_fam,nt_norm,steady
0,1,2.9113331641189566,2.0746856875351867
1,3,4.047952434555281,1.5702295110458195
2,8,5.926585321854145,1.2720043586143495
3,18,9.149092811798129,1.210312338405154
4,38,15.4733616809748,1.2076744086980573
