outer_resampling_id,train_mse
0,7.364650960011067e-06
1,7.975294585578032e-06
2,8.099520751394798e-06
3,7.865976611601166e-06
4,7.948618585960321e-06
5,8.151419123884718e-06
6,7.970447470722547e-06
7,8.13226776560481e-06
8,7.986883549421751e-06
9,7.776022542330295e-06
10,7.809570104493791e-06
11,7.789631048376024e-06
12,8.098155193942683e-06
13,7.076626223706065e-06
14,7.121273006510378e-06
15,7.5116717199564484e-06
16,5.372980342156352e-06
17,7.68594060419661e-06
18,7.999705513781378e-06
19,7.768949318051937e-06
