outer_resampling_id,train_mse
0,5.367334048743813e-06
1,5.036403024901468e-06
2,4.77359707855149e-06
3,5.297384887681885e-06
4,5.586025348495038e-06
5,5.6689059070207595e-06
6,4.342308426490908e-06
7,5.368972249929936e-06
8,5.400595776937576e-06
9,5.585104139718949e-06
10,5.66009370259272e-06
11,5.398485864391233e-06
12,5.66713951959275e-06
13,5.569416236798303e-06
14,5.472549184853492e-06
15,5.230382603883711e-06
16,5.180187484751408e-06
17,5.64186908742543e-06
18,5.663295591785812e-06
19,5.395576739128462e-06
