outer_resampling_id,train_mse
0,2.6713448238933883e-06
1,3.3246721256919693e-06
2,3.4675512045585616e-06
3,3.2460400562857906e-06
4,3.325256750734539e-06
5,3.5109759703010925e-06
6,3.3180416627345605e-06
7,3.488314614828085e-06
8,3.3617392395162137e-06
9,3.1593807555708345e-06
10,3.1917407703936685e-06
11,3.17251279676556e-06
12,3.451295098461414e-06
13,3.3484056443511813e-06
14,3.367383987690427e-06
15,3.2980333124859646e-06
16,3.2854866496706382e-06
17,3.468681849614723e-06
18,3.504721884334234e-06
19,3.397712279853966e-06
