resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,6.81983141274391e-05,4.546554275162607e-06,0.008537196658406772,0
1,8.701443888844569e-05,7.251203240703807e-06,0.0140706258753785,0
2,7.39177149050435e-05,4.927847660336234e-06,0.01133155305100514,0
3,3.6474738773797295e-05,2.4316492515864862e-06,0.017041743392785354,0
0,6.81983141274391e-05,4.546554275162607e-06,0.008537196658406772,1
1,8.71400060388583e-05,7.261667169904859e-06,0.013205892494716024,1
2,7.391318480666094e-05,4.927545653777396e-06,0.01063974252769308,1
3,3.6565835522135155e-05,2.4377223681423437e-06,0.015814596608536072,1
0,6.81983141274391e-05,4.546554275162607e-06,0.008537196658406772,2
1,8.11871646535966e-05,6.765597054466384e-06,0.011814885129168841,2
2,6.96966141929134e-05,4.6464409461942265e-06,0.00963253270146839,2
3,3.146538797742686e-05,2.0976925318284575e-06,0.013789979993823554,2
0,6.81983141274391e-05,4.546554275162607e-06,0.008537196658406772,3
1,7.656371530314784e-05,6.380309608595654e-06,0.011091964156625998,3
2,6.619826393704643e-05,4.413217595803096e-06,0.009098595618812327,3
3,2.759572220661585e-05,1.83971481377439e-06,0.012728982947260558,3
0,6.81983141274391e-05,4.546554275162607e-06,0.008537196658406772,4
1,8.605424857197835e-05,7.171187380998196e-06,0.012470425355807896,4
2,7.359682435368676e-05,4.90645495691245e-06,0.010121803978639333,4
3,3.582500951838317e-05,2.3883339678922113e-06,0.01624434090316388,4
0,6.945532511835013e-05,4.961094651310724e-06,0.010985742582954207,5
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498,5
2,7.253020133683602e-05,4.835346755789068e-06,0.013328265842424922,5
3,3.45239485828796e-05,2.301596572191973e-06,0.02339058940177861,5
0,6.421588390482498e-05,4.5868488503446414e-06,0.00831110583553193,6
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498,6
2,6.971007057768073e-05,4.647338038512048e-06,0.01004013995848957,6
3,3.139914692947938e-05,2.0932764619652923e-06,0.013585662494770117,6
0,6.925184552989853e-05,4.946560394992752e-06,0.008797523052104532,7
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498,7
2,7.037706591876611e-05,4.691804394584407e-06,0.009897903874487168,7
3,3.2831870499631645e-05,2.1887913666421098e-06,0.014073841592483252,7
0,6.830293543919354e-05,4.878781102799538e-06,0.008551292459059915,8
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498,8
2,7.249799820575476e-05,4.83319988038365e-06,0.00997669721457896,8
3,3.452411893077027e-05,2.301607928718018e-06,0.015527698371661828,8
0,6.749347693577447e-05,4.820962638269605e-06,0.008457646743395912,9
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498,9
2,7.252993443356387e-05,4.835328962237592e-06,0.009968977584908039,9
3,3.447123719913784e-05,2.298082479942523e-06,0.01619379612387167,9
0,6.904145961020603e-05,4.931532829300431e-06,0.00864870303105225,10
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498,10
2,7.193044461526569e-05,4.795362974351046e-06,0.00988588236765108,10
3,3.422205995444739e-05,2.2814706636298263e-06,0.015967918619118258,10
0,6.928367633174208e-05,4.948834023695863e-06,0.008680734481942145,11
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498,11
2,7.146065909482057e-05,4.764043939654705e-06,0.009821645964240601,11
3,3.3883981322645804e-05,2.258932088176387e-06,0.01587416718324067,11
0,6.690649043484246e-05,4.779035031060176e-06,0.008544191845729398,12
1,7.790635185062209e-05,6.492195987551841e-06,0.011611407541178944,12
2,7.163046581322456e-05,4.476904113326535e-06,0.009844577095681324,12
3,2.7171410419920896e-05,1.8114273613280596e-06,0.011651028607609647,12
0,6.826234293838614e-05,4.8758816384561525e-06,0.008944025588085304,13
1,8.167718076462953e-05,6.806431730385794e-06,0.012579920912973611,13
2,7.163046581322456e-05,4.476904113326535e-06,0.009844577095681324,13
3,3.109823801415047e-05,2.0732158676100314e-06,0.013647064009739175,13
0,6.586256406759205e-05,4.704468861970861e-06,0.008738982367154601,14
1,8.49490046574968e-05,7.079083721458067e-06,0.013294081676356677,14
2,7.163046581322456e-05,4.476904113326535e-06,0.009844577095681324,14
3,3.6105365132642635e-05,2.4070243421761756e-06,0.01613269792131033,14
0,7.036039839440251e-05,5.025742742457322e-06,0.009588198413393376,15
1,8.820780727841548e-05,7.350650606534623e-06,0.01427650576682538,15
2,7.163046581322456e-05,4.476904113326535e-06,0.009844577095681324,15
3,3.886888673054248e-05,2.5912591153694987e-06,0.018184807631261145,15
0,2.3107048940729088e-05,1.6505034957663634e-06,0.0035374393293360353,16
1,3.4530275929657625e-05,2.8775229941381356e-06,0.006248560790969722,16
2,2.0611588696663753e-05,1.374105913110917e-06,0.003445580083863918,16
3,3.373087707823812e-05,2.1081798173898824e-06,0.014456420608858824,16
0,7.779145224210001e-05,5.556532303007144e-06,0.010992282971054479,17
1,9.496262039193284e-05,7.913551699327738e-06,0.01567924161718805,17
2,8.347979430683255e-05,5.565319620455503e-06,0.01286093979173985,17
3,3.373087707823812e-05,2.1081798173898824e-06,0.014456420608858824,17
0,8.430868510440396e-05,6.022048936028854e-06,0.012784398006585155,18
1,0.00010118408769165122,8.432007307637602e-06,0.018109948917554776,18
2,8.953074219886978e-05,5.968716146591319e-06,0.014821007515373755,18
3,3.373087707823812e-05,2.1081798173898824e-06,0.014456420608858824,18
0,6.454677900568201e-05,4.610484214691573e-06,0.00939153402030872,19
1,7.962317234023085e-05,6.635264361685904e-06,0.013591128339650451,19
2,6.708842394267538e-05,4.472561596178358e-06,0.010646797529094955,19
3,3.373087707823812e-05,2.1081798173898824e-06,0.014456420608858824,19
