n_fam,nt_norm,sample_id
1,0.17781613452956258,0
3,0.4749293456043908,0
8,0.8498881877973059,0
18,1.4127242397243147,0
38,2.0489282023338777,0
1,0.7479268431956547,1
3,1.115361393939842,1
8,1.2566430717238415,1
18,1.24644083049161,1
38,1.2258901286845663,1
1,0.7689733199125404,2
3,1.2266252826840862,2
8,1.6152670139317136,2
18,1.850433234974976,2
38,2.047948765785039,2
1,1.147361834053461,3
3,1.536657766481378,3
8,1.7625062025055862,3
18,1.8276223756388876,3
38,1.8410736270302177,3
1,0.6679029245873882,4
3,0.897046794405933,4
8,0.8909877094808951,4
18,0.7674682903469796,4
38,0.6690651286194038,4
1,0.4091288856123123,5
3,0.8326529988934848,5
8,1.5142253715512348,5
18,2.6536803977113586,5
38,3.59967339171446,5
1,0.04176158314181988,6
3,0.1595159527851533,6
8,0.1688189806716145,6
18,0.14897961038980934,6
38,0.0642199806134156,6
1,0.3702997877319212,7
3,0.6325483022889862,7
8,0.7770523806235428,7
18,0.798420012853742,7
38,0.7696165297874926,7
1,0.46384504031042395,8
3,0.8089225026678986,8
8,1.0786510534826461,8
18,1.1778408583608502,8
38,1.1867211856170263,8
1,0.2481528305148628,9
3,0.5967198877934927,9
8,0.987623229327008,9
18,1.185467676076195,9
38,1.2092927302370842,9
1,0.9349613353688815,10
3,1.5255908381978054,10
8,2.0028011820554106,10
18,2.2273097619719096,10
38,2.327218648201568,10
1,0.16331574624613188,11
3,0.3497392882302943,11
8,0.446445082705333,11
18,0.5712877066449333,11
38,0.7242732208284921,11
1,0.49836906695879746,12
3,0.7188927031309484,12
8,0.7769823819495927,12
18,0.7570540061689124,12
38,0.743308790698489,12
1,0.21578659468360684,13
3,0.5690792521943338,13
8,0.9548910314084047,13
18,1.3893690265575434,13
38,1.8560570155083613,13
1,0.24193239153384294,14
3,0.3560467464544965,14
8,0.3301345997490528,14
18,0.22743146512555956,14
38,0.0979218702268998,14
1,0.9923930525383682,15
3,1.796522082167411,15
8,2.772536118446121,15
18,3.6837537266729727,15
38,4.426994644362482,15
1,0.18976475983569818,16
3,0.31902761536123836,16
8,0.2785721660731384,16
18,0.18877994240784868,16
38,0.12362806954509575,16
1,0.25475919579480033,17
3,0.42396177067747076,17
8,0.4336956325457517,17
18,0.4010777684723259,17
38,0.38112312767788303,17
1,0.068365116194252,18
3,0.23574980816844082,18
8,0.30365151351755726,18
18,0.33230351362807586,18
38,0.3452514408298033,18
1,0.6712417322594981,19
3,1.2747314287491744,19
8,1.8881054956466388,19
18,2.200621941664469,19
38,2.3045203150897855,19
1,-0.0604539013814529,20
3,0.09205309272450446,20
8,0.12293117087844285,20
18,0.11311174342397479,20
38,0.10621393317033712,20
1,0.40004950890126434,21
3,0.7059118642381905,21
8,0.8775625038233044,21
18,0.9844032502226219,21
38,1.0701932106632845,21
1,0.21233577883487564,22
3,0.354672443758977,22
8,0.3437190560864991,22
18,0.27473307049298823,22
38,0.23806033432622664,22
1,0.18960911943872993,23
3,0.3549129868013048,23
8,0.43515918244879126,23
18,0.5224095401548143,23
38,0.6636088411953458,23
1,0.4728078436914753,24
3,0.6101640209416477,24
8,0.5267989326731581,24
18,0.4341071604944393,24
38,0.38403398958929347,24
1,-0.05205127057461967,25
3,0.11338525200329741,25
8,0.14437740508250885,25
18,0.12806747452671763,25
38,0.13502226127177908,25
1,0.49760247205417407,26
3,0.7995967162368536,26
8,0.8734476950372774,26
18,0.8204888769859588,26
38,0.7706829771982917,26
1,1.1411407687133002,27
3,1.670472125641685,27
8,1.9720374158689575,27
18,1.9984888536121181,27
38,1.960855484530781,27
1,-0.12016426570933447,28
3,0.059302754639360966,28
8,0.10749624021343407,28
18,0.10894990491681855,28
38,0.12409095019543903,28
1,0.7249687914406993,29
3,1.0216289068217312,29
8,1.2576231109527443,29
18,1.3455818905185952,29
38,1.3515790965274024,29
1,0.26613955869212447,30
3,0.4758299467411735,30
8,0.6675092240175005,30
18,0.9428961203093098,30
38,1.2923545587563035,30
1,0.5433944747631068,31
3,0.7552315160530116,31
