resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,2.1118728785315926e-05,1.1732627102953292e-06,0.0026375740666212564,0
1,1.972998545711501e-05,1.096110303173056e-06,0.0024001881698363843,0
2,1.875885375789298e-05,1.0421585421051656e-06,0.002280717248904311,0
3,2.081349875987284e-05,1.1563054866596024e-06,0.0025289776567417447,0
4,2.112357522431134e-05,1.1735319569061857e-06,0.0031673611926442305,0
5,1.9998703247295593e-05,1.1110390692941995e-06,0.002498653821628699,0
6,2.06477257275111e-05,1.1470958737506166e-06,0.0025377548009968033,0
7,2.1116425668528324e-05,1.1731347593626847e-06,0.0025655552893161316,0
8,2.1075252161610376e-05,1.1708473423116877e-06,0.0025651461490945504,0
9,2.107033255406663e-05,1.1705740307814795e-06,0.0025633990297762783,0
10,2.0983127935188853e-05,1.165729329732714e-06,0.0025534561359225336,0
11,1.927447181192255e-05,1.0708039895512528e-06,0.0023797979939910834,0
12,1.9844102411863097e-05,1.1024501339923943e-06,0.0025067803782070834,0
13,2.0605429978501063e-05,1.1447461099167257e-06,0.0026326879596488537,0
14,2.1065609970723666e-05,1.1703116650402037e-06,0.0027573902745997147,0
15,9.89601490463057e-06,5.497786058128094e-07,0.0014727127013536496,0
16,1.998485930023472e-05,1.1102699611241513e-06,0.0027481711382031635,0
17,2.1009586359425754e-05,1.1671992421903196e-06,0.0030974755418838942,0
18,1.737300894476098e-05,9.651671635978321e-07,0.002459134263560368,0
0,2.1118728785315926e-05,1.1732627102953292e-06,0.0026375740666212564,1
1,1.9768983273003113e-05,1.098276848500173e-06,0.0023089258395044402,1
2,1.8797969078027598e-05,1.0443316154459776e-06,0.0021956960966149452,1
3,2.0851494012821323e-05,1.158416334045629e-06,0.0024337031495022727,1
4,2.1158784433307935e-05,1.1754880240726631e-06,0.003002847537595645,1
5,2.003661945048527e-05,1.1131455250269594e-06,0.0023975590530352993,1
6,2.0678247256171207e-05,1.1487915142317336e-06,0.002437231583938535,1
7,2.1152173420509747e-05,1.1751207455838748e-06,0.00246835422144182,1
8,2.1111897965799054e-05,1.1728832203221698e-06,0.0024689666576166148,1
9,2.110358357982792e-05,1.17242130999044e-06,0.0024667882995701293,1
10,2.1014882357446994e-05,1.1674934643026108e-06,0.0024571222870887815,1
11,1.9298227280200144e-05,1.072123737788897e-06,0.0022840828334460854,1
12,1.987277167299254e-05,1.1040428707218078e-06,0.002402393718097911,1
13,2.0642322980136064e-05,1.1467957211186702e-06,0.002521980604698501,1
14,2.1101353947810443e-05,1.1722974415450245e-06,0.0026370129202605962,1
15,9.923322325851778e-06,5.512956847695432e-07,0.001413501605249065,1
16,2.002017104773616e-05,1.1122317248742312e-06,0.0026409891771321642,1
17,2.1044551128139484e-05,1.1691417293410824e-06,0.0029705441636553778,1
18,1.740577935707642e-05,9.669877420598012e-07,0.0023616795948861406,1
0,1.972998545711501e-05,1.096110303173056e-06,0.0024001881698363843,2
1,1.9768983273003113e-05,1.098276848500173e-06,0.0023089258395044402,2
2,1.7145691045653507e-05,9.525383914251948e-07,0.001961350096393813,2
3,1.9364581036239473e-05,1.0758100575688596e-06,0.002213043127131247,2
4,1.9784719054306073e-05,1.0991510585725597e-06,0.002718271143229722,2
5,1.8560398956878603e-05,1.0311332753821447e-06,0.0021684927094296176,2
6,1.9406351998254316e-05,1.0781306665696843e-06,0.0022358155134815346,2
7,1.975307213765449e-05,1.0973928965363607e-06,0.0022567831077321037,2
8,1.968091542232086e-05,1.0933841901289366e-06,0.0022544956564396986,2
9,1.9768774029370835e-05,1.0982652238539353e-06,0.0022633119825439204,2
10,1.971260427467553e-05,1.0951446819264184e-06,0.0022576113338275755,2
11,1.813616483681362e-05,1.0075647131563122e-06,0.002097489689515552,2
12,1.8636588537798563e-05,1.0353660298776979e-06,0.0021983855218698795,2
13,1.921164674470756e-05,1.0673137080393088e-06,0.0022889524019379433,2
14,1.9710296098988786e-05,1.0950164499438214e-06,0.0023991817138939876,2
15,8.712947053442283e-06,4.840526140801268e-07,0.0012175865281474642,2
16,1.8643139609285576e-05,1.035729978293643e-06,0.0024130876234107475,2
17,1.9677295984454822e-05,1.0931831102474902e-06,0.0027250263928590775,2
18,1.6092893945439186e-05,8.940496636355103e-07,0.00214244981430859,2
0,1.875885375789298e-05,1.0421585421051656e-06,0.002280717248904311,3
1,1.8797969078027598e-05,1.0443316154459776e-06,0.0021956960966149452,3
2,1.7145691045653507e-05,9.525383914251948e-07,0.001961350096393813,3
3,1.8336460178813158e-05,1.0186922321562865e-06,0.002097971284933445,3
4,1.882204256789362e-05,1.0456690315496456e-06,0.0025810764473085143,3
5,1.7543141022616658e-05,9.746189457009254e-07,0.0020497956796930966,3
6,1.8491435652178862e-05,1.0273019806766034e-06,0.0021313454214127526,3
7,1.8770187668061258e-05,1.042788203781181e-06,0.0021468496159467833,3
8,1.8680003158965715e-05,1.0377779532758731e-06,0.0021427563158782133,3
9,1.8817144836787684e-05,1.0453969353770935e-06,0.002157220825410424,3
10,1.8777352966078233e-05,1.043186275893235e-06,0.0021534016991578047,3
11,1.7277009382095297e-05,9.598338545608498e-07,0.001998769120444084,3
12,1.7741584807419286e-05,9.856436004121824e-07,0.002092576417616797,3
13,1.821859492001575e-05,1.0121441622230974e-06,0.002170027936468807,3
14,1.873800447094952e-05,1.0410002483860843e-06,0.00227948417073981,3
15,7.833565633236038e-06,4.3519809073533544e-07,0.001099727005922507,3
16,1.7678934290587728e-05,9.821630161437627e-07,0.0022966142112333973,3
17,1.871804359921217e-05,1.0398913110673428e-06,0.0026038075762044107,3
18,1.5161451063297139e-05,8.423028368498411e-07,0.002026517144435887,3
0,2.081349875987284e-05,1.1563054866596024e-06,0.0025289776567417447,4
1,2.0851494012821323e-05,1.158416334045629e-06,0.0024337031495022727,4
2,1.9364581036239473e-05,1.0758100575688596e-06,0.002213043127131247,4
3,1.8336460178813158e-05,1.0186922321562865e-06,0.002097971284933445,4
4,2.08615170442615e-05,1.158973169125639e-06,0.002859753899902694,4
5,1.9681288954288424e-05,1.0934049419049124e-06,0.0022978761681090904,4
6,2.0438149589303272e-05,1.135452754961293e-06,0.0023537252559278333,4
7,2.0843093493609044e-05,1.1579496385338358e-06,0.0023814991409668003,4
8,2.0785077103010932e-05,1.1547265057228296e-06,0.0023816105176630324,4
9,2.0830961965034687e-05,1.1572756647241494e-06,0.002385491578673621,4
10,2.0760063231477933e-05,1.1533368461932185e-06,0.002378178169899227,4
11,1.911457420983022e-05,1.0619207894350123e-06,0.002209543355215263,4
12,1.9650872673081943e-05,1.0917151485045525e-06,0.002316112671588859,4
13,2.031329227965586e-05,1.128516237758659e-06,0.0024178894358491618,4
14,2.079480786303381e-05,1.1552671035018784e-06,0.002528154636976095,4
15,9.713918443588574e-06,5.396621357549207e-07,0.0013607882943190847,4
16,1.9721243127271262e-05,1.0956246181817367e-06,0.002557281455337439,4
17,2.0751113880731503e-05,1.152839660040639e-06,0.002880560850591802,4
18,1.7142276319478965e-05,9.523486844154981e-07,0.0022868495504439826,4
0,2.112357522431134e-05,1.1735319569061857e-06,0.0031673611926442305,5
1,2.1158784433307935e-05,1.1754880240726631e-06,0.003002847537595645,5
2,1.9784719054306073e-05,1.0991510585725597e-06,0.002718271143229722,5
3,1.882204256789362e-05,1.0456690315496456e-06,0.0025810764473085143,5
4,2.08615170442615e-05,1.158973169125639e-06,0.002859753899902694,5
5,2.0046404641776457e-05,1.1136891467653587e-06,0.0028462920184537813,5
6,2.067896373783455e-05,1.148831318768586e-06,0.002878464890898145,5
7,2.1157107138456477e-05,1.1753948410253598e-06,0.002900507463934565,5
8,2.1118364399545993e-05,1.173242466641444e-06,0.0028986186435343915,5
9,2.110580783667962e-05,1.1725448798155344e-06,0.0028957613166602776,5
10,2.1016143884690343e-05,1.1675635491494635e-06,0.0028841114891543975,5
11,1.9298227200424544e-05,1.0721237333569192e-06,0.002701244814421601,5
12,1.987295940487577e-05,1.1040533002708762e-06,0.00285898051663677,5
13,2.0649346030256628e-05,1.1471858905698127e-06,0.003011051960110434,5
14,2.1106313678345052e-05,1.1725729821302807e-06,0.0031672189540967407,5
15,9.92330584325311e-06,5.512947690696172e-07,0.0016975400064259602,5
16,2.0024527492556335e-05,1.112473749586463e-06,0.0031359741117554956,5
17,2.104846965136023e-05,1.1693594250755683e-06,0.003562947669334455,5
18,1.7407680506858435e-05,9.670933614921352e-07,0.0028153260934176295,5
0,1.9998703247295593e-05,1.1110390692941995e-06,0.002498653821628699,6
1,2.003661945048527e-05,1.1131455250269594e-06,0.0023975590530352993,6
2,1.8560398956878603e-05,1.0311332753821447e-06,0.0021684927094296176,6
3,1.7543141022616658e-05,9.746189457009254e-07,0.0020497956796930966,6
4,1.9681288954288424e-05,1.0934049419049124e-06,0.0022978761681090904,6
5,2.0046404641776457e-05,1.1136891467653587e-06,0.0028462920184537813,6
6,1.9623553630333474e-05,1.0901974239074152e-06,0.002313719203542465,6
7,2.0028602810620846e-05,1.1127001561456025e-06,0.002338009227856918,6
8,1.997176768332349e-05,1.109542649073527e-06,0.0023363922351751095,6
9,2.0015487322448427e-05,1.1119715179138016e-06,0.0023403637060506136,6
