resampling_id,train_rss,train_mse,train_nmse
0,6.81983141274391e-05,4.546554275162607e-06,0.008537196658406772
1,8.388144379756794e-05,6.452418753659072e-06,0.012152059825480498
2,7.163046581322456e-05,4.476904113326535e-06,0.009844577095681324
3,3.373087707823812e-05,2.1081798173898824e-06,0.014456420608858824
