n_im,nt_norm,sample_id
3,1.8065436626843854,0
6,0.16422641870800225,0
9,0.6795495724830198,0
12,0.10890755684449616,0
3,0.39896169426943073,1
6,0.23161571625014732,1
9,0.9991213988953875,1
12,0.8150231634599301,1
3,1.2177610282226712,2
6,-0.025047006480587886,2
9,0.18558810877926257,2
12,0.24515629818086726,2
3,0.7584553905237679,3
6,0.09972042410988768,3
9,0.9068950273846363,3
12,0.6140436606759323,3
3,1.4059634151276574,4
6,1.1896266020230954,4
9,1.3228465495927657,4
12,1.5391242634664208,4
3,0.6749241793565197,5
6,0.6430323111928993,5
9,0.2518816754265405,5
12,0.1558802812537463,5
3,1.3162392678474086,6
6,2.0279404015260734,6
9,1.0534807011422247,6
12,1.2591303303143904,6
3,0.10513326483476204,7
6,0.06188972902880785,7
9,-0.3445339356804471,7
12,-0.05595928085135293,7
3,0.6969757829590759,8
6,1.53780874391615,8
9,0.6320797710788466,8
12,0.12126585722425043,8
3,0.24709451402550364,9
6,0.052803895327966366,9
9,0.060317434535516856,9
12,-0.3241404149882392,9
3,0.42343185126168525,10
6,-0.03382515206270886,10
9,-0.173973741638064,10
12,0.04630949930767558,10
3,2.0563366008412816,11
6,1.5073280907085738,11
9,1.7342037978330196,11
12,1.835651084938155,11
3,0.7392861540736275,12
6,0.6119935395436669,12
9,0.43902024084176317,12
12,0.583861013864122,12
3,-0.31090482605385295,13
6,2.2884380532765216,13
9,0.9976854201556704,13
12,0.3293626199335158,13
3,1.191665558810737,14
6,0.5886196099500216,14
9,0.7136284998248188,14
12,0.20608274987380604,14
3,0.969730084984723,15
6,-0.4685607108564007,15
9,-0.2871542921631023,15
12,0.2635936246463326,15
3,0.5358801474197099,16
6,0.6562247188106496,16
9,0.5573926658629054,16
12,0.5336123502239398,16
3,1.0569727894212055,17
6,0.8287271952648316,17
9,1.2040526547641952,17
12,1.4235027654382035,17
3,0.6838288164561048,18
6,0.23883006494142034,18
9,0.2540930124709351,18
12,0.787673124148272,18
3,3.0664835820125864,19
6,2.4186201713219986,19
9,0.923087225390383,19
12,1.0823956730145512,19
3,1.4961143689326162,20
6,0.6137242137682426,20
9,0.30769474180055223,20
12,0.33672396751295564,20
3,0.3234165530022246,21
6,-0.14009182223622285,21
9,-0.20664597341437796,21
12,-0.15961067718340027,21
3,1.0385086677476272,22
6,0.7417657237634594,22
9,0.8148386816165187,22
12,0.5491590160170268,22
3,0.5502292166327869,23
6,0.7038583840491528,23
9,0.2238266126302988,23
12,0.43297137530773355,23
3,0.5699930214532243,24
6,0.6529651327462469,24
9,1.2844624061006784,24
12,1.1632363257748617,24
3,0.49127920102642575,25
6,0.784457942198582,25
9,0.28363698289470785,25
12,0.5098679562959814,25
3,2.1403238910857176,26
6,0.8006823124524072,26
9,1.0933977012950118,26
12,0.7673199723879818,26
3,1.0869259281813557,27
6,0.054661643723749265,27
9,-0.5398798862144498,27
12,-0.3316178450962346,27
3,2.2493963549532836,28
6,6.30162272768689,28
9,0.8131133928738126,28
12,1.346985482213268,28
3,1.040719298475039,29
6,1.402888146644281,29
9,0.3962600671936056,29
12,-0.0992785488072987,29
3,1.3124947836680183,30
6,0.07727730608946803,30
9,0.22551908092066508,30
12,0.03901307800848075,30
3,1.2397681737114445,31
6,2.0799500660435504,31
9,-0.12920467122761137,31
12,-0.192667000710387,31
3,0.07601717487829318,32
6,0.3663597029837087,32
9,1.0308059940280003,32
12,0.6998088234012001,32
3,0.8886776951741213,33
6,0.7511971409471689,33
9,1.450723969326047,33
12,-0.12756156761501325,33
3,1.3003333116451739,34
6,0.4509910701635542,34
9,1.0746634041978793,34
12,0.7347061501625385,34
3,1.5314699094083173,35
6,0.6598425124835128,35
9,0.5602490249650969,35
12,0.05652496858967471,35
3,1.361427946492476,36
6,1.1454225293905966,36
9,0.903281801539527,36
12,0.6364347812912658,36
3,1.2665501824000778,37
6,0.2574871214303953,37
9,0.08562569051757407,37
12,0.5277218090083085,37
3,0.3209002825350975,38
6,1.2528417769221658,38
9,-0.162048866352702,38
12,-0.46904939363320275,38
3,1.2229872849286072,39
6,0.8365499800963381,39
9,-0.08451444772162597,39
12,1.1453224515224698,39
3,0.3735387217976114,40
6,-0.2435917506644001,40
9,0.42759740681819247,40
12,-0.20290506807153852,40
3,2.3734957487639767,41
6,0.8508942489285936,41
9,-0.007109446140222353,41
12,0.3540729589285583,41
3,1.2533289122951174,42
6,0.4695164837341199,42
9,-0.271460146455234,42
12,-0.08168854173647544,42
3,1.4450204525448331,43
6,0.627709313292514,43
9,-0.13541555418307505,43
12,-0.10096997364365112,43
3,0.7752098796095386,44
6,0.7015232127445192,44
9,0.9897323164743881,44
12,1.2681103010233348,44
3,0.6742365376318966,45
6,1.5633889409213704,45
9,1.3703903058987885,45
12,0.9821588572531157,45
3,-0.010507865583966325,46
6,0.26367741068991224,46
9,0.32403007936568073,46
12,0.00904095380416825,46
3,1.2689838336565025,47
6,0.21881128906579939,47
9,0.3454806107868946,47
12,-0.10921814127340923,47
3,1.651267638863791,48
6,1.5950664268068036,48
9,0.34572023395910456,48
12,0.28996830997069045,48
3,2.2557762895510334,49
6,0.9945188587498186,49
9,0.4930545372549746,49
12,0.52867808644978,49
