resampling_id,train_rss,train_mse,train_nmse
0,9.165280373020149e-05,4.823831775273763e-06,0.011135421219017661
1,9.180479133827291e-05,4.831831123066995e-06,0.010712822026132131
2,8.567707216483991e-05,4.509319587623153e-06,0.009787126518360256
3,8.127871790975809e-05,4.277827258408321e-06,0.009294094807409562
4,9.052782276135442e-05,4.7646222505976005e-06,0.010341390259328492
5,8.909211213775052e-05,4.689058533565817e-06,0.012212985875990533
6,8.556563128997152e-05,4.503454278419554e-06,0.009988062803786094
7,8.784849884814293e-05,4.623605202533838e-06,0.01011386007044597
8,8.903661904261967e-05,4.686137844348404e-06,0.010167884178089304
9,8.886589814582922e-05,4.677152533991011e-06,0.010176132947467574
10,8.900545073886356e-05,4.684497407308608e-06,0.010186385365599014
11,8.880156147001548e-05,4.67376639315871e-06,0.01016640548886038
12,8.310759009720534e-05,4.374083689326597e-06,0.009604196605275539
13,8.633398700656485e-05,4.543894052977097e-06,0.010173862908088924
14,8.968693856411672e-05,4.72036518758509e-06,0.010673957430484628
15,9.277684516022438e-05,4.8829918505381255e-06,0.011278459484436187
16,3.951957703166366e-05,2.0799777385086136e-06,0.0055226401662341424
17,9.945093243182513e-05,5.234259601675007e-06,0.012872300430323924
18,0.0001056582555014151,5.560960815863952e-06,0.014632168258550418
19,8.411410992802324e-05,4.427058417264381e-06,0.011198078846030007
