resampling_id,train_rss,train_mse,train_nmse
0,0.00024065912787188694,1.2666269887994049e-05,0.02923904834317503
1,0.0002474609279415759,1.3024259365346101e-05,0.028876541635952956
2,0.000248925276067562,1.3101330319345366e-05,0.028435415787828183
3,0.0002470566885091448,1.3002983605744464e-05,0.028250547558562964
4,0.0002488214692333147,1.3095866801753403e-05,0.028423967789708793
5,0.00024943895226906253,1.3128365908898029e-05,0.03419376112975893
6,0.0002260990811186969,1.1899951637826152e-05,0.026392510498038573
7,0.00022376233214383627,1.1776964849675593e-05,0.025761406808458575
8,0.0002065273598825247,1.0869861046448669e-05,0.023585197837385146
9,0.00020390717372485668,1.0731956511834562e-05,0.023349637510684352
10,0.00021307169505928889,1.1214299739962573e-05,0.02438536492268573
11,0.00022244871532388922,1.1707827122309959e-05,0.02546693777701579
12,0.00024665726324763225,1.2981961223559591e-05,0.028504554729341443
13,0.000240831756079568,1.2675355583135158e-05,0.028380355816088085
14,0.00023861430517606522,1.2558647640845538e-05,0.028398326183619045
15,0.00023265372764036683,1.2244933033703518e-05,0.02828265648140285
16,0.0002467530628473342,1.2987003307754432e-05,0.03448236237270828
17,0.0002482936892134897,1.3068088905973142e-05,0.0321375665803887
18,0.0002493080245142412,1.3121474974433747e-05,0.03452562173762497
19,0.00024857419860266003,1.3082852558034738e-05,0.033092586694708014
