,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.06666666666666667,2.70805020110221,1,2.7115851480264603
1,1,1,fam,0.06206896551724138,2.779509165084355,1,2.7115851480264603
2,2,2,fam,0.06081081081081081,2.7999876964278956,1,2.7115851480264603
3,3,0,fam,0.06648757555406312,2.710740182549419,1,2.7115851480264603
4,4,1,fam,0.06636723201716163,2.712551838025295,1,2.7115851480264603
5,5,2,fam,0.06633121386121366,2.7130946952772255,1,2.7115851480264603
6,6,0,fam,0.06648320251240493,2.7108059570259373,1,2.7115851480264603
7,7,1,fam,0.06647995590108666,2.7108547917762196,1,2.7115851480264603
8,8,3,nov,0.060287459852654636,2.8086311595187694,1,2.7115851480264603
9,9,0,fam,0.06648308474512508,2.7108077284114858,1,2.7115851480264603
10,10,1,fam,0.06648299708855977,2.710809046891569,1,2.7115851480264603
11,11,2,fam,0.06045426163568525,2.8058682058837374,1,2.7115851480264603
12,12,0,fam,0.06648308156563018,2.710807776235605,1,2.7115851480264603
13,13,1,fam,0.06648307919890432,2.7108078118345253,1,2.7115851480264603
14,14,2,fam,0.06632030336852436,2.71325919385126,1,2.7115851480264603
0,0,0,fam,0.06666666666666667,2.70805020110221,3,2.7108083435017956
1,1,1,fam,0.06206896551724138,2.779509165084355,3,2.7108083435017956
2,2,2,fam,0.06081081081081081,2.7999876964278956,3,2.7108083435017956
3,3,0,fam,0.06648757555406312,2.710740182549419,3,2.7108083435017956
4,4,1,fam,0.06636723201716163,2.712551838025295,3,2.7108083435017956
5,5,2,fam,0.06633121386121366,2.7130946952772255,3,2.7108083435017956
6,6,0,fam,0.06648320251240493,2.7108059570259373,3,2.7108083435017956
7,7,1,fam,0.06647995590108666,2.7108547917762196,3,2.7108083435017956
8,8,2,fam,0.06647898197952226,2.710869441736274,3,2.7108083435017956
9,9,0,fam,0.06648308474512508,2.7108077284114858,3,2.7108083435017956
10,10,1,fam,0.06648299708855977,2.710809046891569,3,2.7108083435017956
11,11,2,fam,0.06648297079163525,2.710809442435255,3,2.7108083435017956
12,12,0,fam,0.06648308156563018,2.710807776235605,3,2.7108083435017956
13,13,1,fam,0.06648307919890432,2.7108078118345253,3,2.7108083435017956
14,14,3,nov,0.06028708161564712,2.8086374334303748,3,2.7108083435017956
15,15,0,fam,0.06648308147978398,2.710807777526854,3,2.7108083435017956
16,16,1,fam,0.06648308141588238,2.7108077784880247,3,2.7108083435017956
17,17,2,fam,0.06045437326199559,2.805866359426527,3,2.7108083435017956
18,18,0,fam,0.06648308147746612,2.710807777561718,3,2.7108083435017956
19,19,1,fam,0.0664830814757408,2.7108077775876693,3,2.7108083435017956
20,20,2,fam,0.06632030635560542,2.7132591488110407,3,2.7108083435017956
0,0,0,fam,0.06666666666666667,2.70805020110221,8,2.710807777562693
1,1,1,fam,0.06206896551724138,2.779509165084355,8,2.710807777562693
2,2,2,fam,0.06081081081081081,2.7999876964278956,8,2.710807777562693
3,3,0,fam,0.06648757555406312,2.710740182549419,8,2.710807777562693
4,4,1,fam,0.06636723201716163,2.712551838025295,8,2.710807777562693
5,5,2,fam,0.06633121386121366,2.7130946952772255,8,2.710807777562693
6,6,0,fam,0.06648320251240493,2.7108059570259373,8,2.710807777562693
7,7,1,fam,0.06647995590108666,2.7108547917762196,8,2.710807777562693
8,8,2,fam,0.06647898197952226,2.710869441736274,8,2.710807777562693
9,9,0,fam,0.06648308474512508,2.7108077284114858,8,2.710807777562693
10,10,1,fam,0.06648299708855977,2.710809046891569,8,2.710807777562693
11,11,2,fam,0.06648297079163525,2.710809442435255,8,2.710807777562693
12,12,0,fam,0.06648308156563018,2.710807776235605,8,2.710807777562693
13,13,1,fam,0.06648307919890432,2.7108078118345253,8,2.710807777562693
14,14,2,fam,0.06648307848888661,2.7108078225142007,8,2.710807777562693
15,15,0,fam,0.06648308147978398,2.710807777526854,8,2.710807777562693
16,16,1,fam,0.06648308141588238,2.7108077784880247,8,2.710807777562693
17,17,2,fam,0.06648308139671191,2.710807778776376,8,2.710807777562693
18,18,0,fam,0.06648308147746612,2.710807777561718,8,2.710807777562693
19,19,1,fam,0.0664830814757408,2.7108077775876693,8,2.710807777562693
20,20,2,fam,0.06648308147522318,2.710807777595455,8,2.710807777562693
21,21,0,fam,0.06648308147740356,2.710807777562659,8,2.710807777562693
22,22,1,fam,0.06648308147735697,2.71080777756336,8,2.710807777562693
23,23,2,fam,0.06648308147734298,2.71080777756357,8,2.710807777562693
24,24,0,fam,0.06648308147740187,2.7108077775626844,8,2.710807777562693
25,25,1,fam,0.0664830814774006,2.7108077775627035,8,2.710807777562693
26,26,2,fam,0.06648308147740023,2.710807777562709,8,2.710807777562693
27,27,0,fam,0.06648308147740181,2.7108077775626853,8,2.710807777562693
28,28,1,fam,0.06648308147740178,2.7108077775626858,8,2.710807777562693
29,29,3,nov,0.060287081339712924,2.8086374380073784,8,2.710807777562693
30,30,0,fam,0.06648308147740181,2.7108077775626853,8,2.710807777562693
31,31,1,fam,0.06648308147740181,2.7108077775626853,8,2.710807777562693
32,32,2,fam,0.06045437334343052,2.8058663580794794,8,2.710807777562693
33,33,0,fam,0.06648308147740181,2.7108077775626853,8,2.710807777562693
34,34,1,fam,0.06648308147740181,2.7108077775626853,8,2.710807777562693
35,35,2,fam,0.06632030635778459,2.7132591487781825,8,2.710807777562693
0,0,0,fam,0.06666666666666667,2.70805020110221,18,2.7108077775626853
1,1,1,fam,0.06206896551724138,2.779509165084355,18,2.7108077775626853
2,2,2,fam,0.06081081081081081,2.7999876964278956,18,2.7108077775626853
3,3,0,fam,0.06648757555406312,2.710740182549419,18,2.7108077775626853
4,4,1,fam,0.06636723201716163,2.712551838025295,18,2.7108077775626853
5,5,2,fam,0.06633121386121366,2.7130946952772255,18,2.7108077775626853
6,6,0,fam,0.06648320251240493,2.7108059570259373,18,2.7108077775626853
7,7,1,fam,0.06647995590108666,2.7108547917762196,18,2.7108077775626853
8,8,2,fam,0.06647898197952226,2.710869441736274,18,2.7108077775626853
9,9,0,fam,0.06648308474512508,2.7108077284114858,18,2.7108077775626853
10,10,1,fam,0.06648299708855977,2.710809046891569,18,2.7108077775626853
11,11,2,fam,0.06648297079163525,2.710809442435255,18,2.7108077775626853
12,12,0,fam,0.06648308156563018,2.710807776235605,18,2.7108077775626853
13,13,1,fam,0.06648307919890432,2.7108078118345253,18,2.7108077775626853
14,14,2,fam,0.06648307848888661,2.7108078225142007,18,2.7108077775626853
15,15,0,fam,0.06648308147978398,2.710807777526854,18,2.7108077775626853
16,16,1,fam,0.06648308141588238,2.7108077784880247,18,2.7108077775626853
17,17,2,fam,0.06648308139671191,2.710807778776376,18,2.7108077775626853
18,18,0,fam,0.06648308147746612,2.710807777561718,18,2.7108077775626853
19,19,1,fam,0.0664830814757408,2.7108077775876693,18,2.7108077775626853
20,20,2,fam,0.06648308147522318,2.710807777595455,18,2.7108077775626853
21,21,0,fam,0.06648308147740356,2.710807777562659,18,2.7108077775626853
22,22,1,fam,0.06648308147735697,2.71080777756336,18,2.7108077775626853
