outer_resampling_id,train_mse
0,6.46917267224053e-06
1,7.162335468477726e-06
2,7.306331485731169e-06
3,7.082369630046705e-06
4,7.162391520871136e-06
5,7.351432814754286e-06
6,7.157441913389584e-06
7,7.328185854545174e-06
8,7.199261171327375e-06
9,6.994865528277506e-06
10,7.027537597049727e-06
11,7.0081237696336815e-06
12,7.2911492597925455e-06
13,6.8566522465939926e-06
14,6.310728495477187e-06
15,6.710967947638707e-06
16,4.863072715639124e-06
17,7.184036862208129e-06
18,7.116556629892473e-06
19,6.842046770873127e-06
