resampling_id,shift,coef
0,-0.4308205415148956,0.15616953189347804
1,-0.41943205314168874,0.1526396110116327
2,-0.4043476934411515,0.14796413569381472
3,-0.3970700062499818,0.14570837890276567
4,-0.3990548300293938,0.1463235853003252
5,-0.40985822055603605,0.14967215207802295
6,-0.41956467574998446,0.15268071807510714
7,-0.41268395331468954,0.15054800256356737
8,-0.400113402711747,0.14665169537902362
9,-0.3952175040558641,0.14513418626504343
10,-0.3958791119823347,0.14533925506422996
11,-0.39548214722645225,0.14521621378471805
12,-0.41493342026468993,0.15124523648080163
13,-0.4091373183449138,0.14944870470859015
14,-0.40984007631349034,0.14966652817618922
15,-0.4098578364299183,0.1496720330161457
16,-0.45300721434482305,0.16015222046040228
17,-0.4102974636231072,0.15100660442732014
18,-0.4103246487059787,0.15039073962786584
19,-0.4106596734835184,0.15089244812072733
