subID,var_name,mle_ll,mle_var,opt_success,opt_it,opt_time,cvID,ll_per_mouse
-1,lambda_N,4964.163926433765,0.5653670736138989,True,265,4930.272091567516,0,310.2602454021103
-1,beta_1,4964.163926433765,0.8285001158683655,True,265,4930.272091567516,0,310.2602454021103
-1,epsilon,4964.163926433765,0.0006328367209721828,True,265,4930.272091567516,0,310.2602454021103
-1,k_leak,4964.163926433765,0.19545838925289635,True,265,4930.272091567516,0,310.2602454021103
-1,alph_leak,4964.163926433765,0.6176505792582563,True,265,4930.272091567516,0,310.2602454021103
-1,eps_leak1,4964.163926433765,3.5382317566922543,True,265,4930.272091567516,0,310.2602454021103
-1,eps_leak2,4964.163926433765,6.645146762375988e-06,True,265,4930.272091567516,0,310.2602454021103
-1,w_cnov,4964.163926433765,0.9999497128643896,True,265,4930.272091567516,0,310.2602454021103
-1,lambda_N,5522.932079853933,0.5358977041086187,True,486,7877.498040726408,1,345.1832549908708
-1,beta_1,5522.932079853933,0.7661806279316548,True,486,7877.498040726408,1,345.1832549908708
-1,epsilon,5522.932079853933,1.98575866638917e-05,True,486,7877.498040726408,1,345.1832549908708
-1,k_leak,5522.932079853933,0.08083787453071495,True,486,7877.498040726408,1,345.1832549908708
-1,alph_leak,5522.932079853933,0.6099269270824506,True,486,7877.498040726408,1,345.1832549908708
-1,eps_leak1,5522.932079853933,4.4387368969396155,True,486,7877.498040726408,1,345.1832549908708
-1,eps_leak2,5522.932079853933,6.262578817188146e-06,True,486,7877.498040726408,1,345.1832549908708
-1,w_cnov,5522.932079853933,0.9999382320823597,True,486,7877.498040726408,1,345.1832549908708
-1,lambda_N,3103.676392847324,0.48870792324389695,True,302,2565.8120314013213,2,193.97977455295776
-1,beta_1,3103.676392847324,1.3941120821499642,True,302,2565.8120314013213,2,193.97977455295776
-1,epsilon,3103.676392847324,7.580187803110545e-05,True,302,2565.8120314013213,2,193.97977455295776
-1,k_leak,3103.676392847324,0.00038818647492008606,True,302,2565.8120314013213,2,193.97977455295776
-1,alph_leak,3103.676392847324,0.4770753121387881,True,302,2565.8120314013213,2,193.97977455295776
-1,eps_leak1,3103.676392847324,17.110829514238954,True,302,2565.8120314013213,2,193.97977455295776
-1,eps_leak2,3103.676392847324,0.001497595069729197,True,302,2565.8120314013213,2,193.97977455295776
-1,w_cnov,3103.676392847324,0.9998197678930951,True,302,2565.8120314013213,2,193.97977455295776
-1,lambda_N,4554.104066622558,0.5931302936889835,True,323,6046.527816301212,3,284.6315041639099
-1,beta_1,4554.104066622558,3.5065188119538515,True,323,6046.527816301212,3,284.6315041639099
-1,epsilon,4554.104066622558,0.002097243632207367,True,323,6046.527816301212,3,284.6315041639099
-1,k_leak,4554.104066622558,0.24975039025663984,True,323,6046.527816301212,3,284.6315041639099
-1,alph_leak,4554.104066622558,0.28939101991931404,True,323,6046.527816301212,3,284.6315041639099
-1,eps_leak1,4554.104066622558,5.551849115830112e-07,True,323,6046.527816301212,3,284.6315041639099
-1,eps_leak2,4554.104066622558,0.03876103015051324,True,323,6046.527816301212,3,284.6315041639099
-1,w_cnov,4554.104066622558,0.99661377968639,True,323,6046.527816301212,3,284.6315041639099
-1,lambda_N,5532.446500426639,0.5380316518459654,True,458,7478.315445534885,4,345.77790627666496
-1,beta_1,5532.446500426639,0.7553861130443357,True,458,7478.315445534885,4,345.77790627666496
-1,epsilon,5532.446500426639,3.2082817620433316e-06,True,458,7478.315445534885,4,345.77790627666496
-1,k_leak,5532.446500426639,0.04297459049149081,True,458,7478.315445534885,4,345.77790627666496
-1,alph_leak,5532.446500426639,0.5896665131289044,True,458,7478.315445534885,4,345.77790627666496
-1,eps_leak1,5532.446500426639,9.377105954224662,True,458,7478.315445534885,4,345.77790627666496
-1,eps_leak2,5532.446500426639,6.660556980206876e-06,True,458,7478.315445534885,4,345.77790627666496
-1,w_cnov,5532.446500426639,0.9998515441037525,True,458,7478.315445534885,4,345.77790627666496
