exp_id,id_in_exp,yres,ypred,w
0,0,3.3710795268206846e-06,0.013063950020609274,0.05
0,1,0.00011741997915585378,0.013063950020609274,0.05
0,2,0.0004944419186859621,0.013063950020609274,0.05
0,3,0.0007692884684592603,0.013063950020609274,0.05
0,4,0.0006883303185210881,0.013063950020609274,0.05
1,0,0.0,0.0,0.05
1,1,0.00011526276915997564,0.013063950020609274,0.05
1,2,0.0002539576889456393,0.013063950020609274,0.05
1,3,0.0006469926385540628,0.013063950020609274,0.05
1,4,0.0008489094084015543,0.013063950020609274,0.05
1,5,0.0008200233584221635,0.013063950020609274,0.05
1,6,0.0008372949884097981,0.013063950020609274,0.05
2,0,0.0002026651190157107,0.013063950020609274,0.05
2,1,0.00044944003935777974,-9.28249500878126e-10,0.05
2,2,0.00035721001754391576,-4.64124750439063e-10,0.05
2,3,0.00021904000000000002,0.0,0.05
3,0,0.00032422453439083054,0.058293764013797045,0.05
3,1,7.604991710087384e-06,0.07135771494358778,0.05
3,2,1.715852934637977e-05,0.07135771447792649,0.05
3,3,1.1715969739958386e-07,0.0713577140122652,0.05
