resampling_id,shift,coef
0,-27330.45503639775,6477.073003510764
1,-26684.04612052598,6323.880290640809
2,-25865.261494236667,6129.836187786332
3,-25470.233823658487,6036.218418865312
4,-25577.968642907083,6061.750537661954
5,-26172.882245498262,6202.739355232817
6,-26691.228441809224,6325.5824318939185
7,-26317.747735080764,6237.071086732227
8,-25635.427213173,6075.367667686829
9,-25369.681325693135,6012.388441321779
10,-25405.59293210933,6020.899147587327
11,-25384.045968259612,6015.792723827998
12,-26439.847196895837,6266.007488035087
13,-26172.88224375343,6202.739354819309
14,-26172.882245276043,6202.739355180152
15,-26172.882245498262,6202.739355232817
16,-28039.40307004079,6645.084659439045
17,-26443.299254123576,6266.826560296336
18,-26289.32562512311,6230.335738610536
19,-26374.454686559577,6250.510811439005
