outer_resampling_id,train_mse
0,3.980182584963725e-06
1,4.245054398626418e-06
2,4.433439995622567e-06
3,4.268380318330945e-06
4,4.332544729565543e-06
5,4.4479996793058854e-06
6,4.161796495561958e-06
7,4.388551178169961e-06
8,4.360942285133008e-06
9,4.195652260952684e-06
10,4.223051390736012e-06
11,4.206801761867112e-06
12,4.333280989844946e-06
13,4.397613802921784e-06
14,4.162450197085504e-06
15,4.152306621815764e-06
16,2.7914858609557787e-06
17,4.387711136663974e-06
18,4.353249866888899e-06
19,3.82134126566724e-06
