outer_resampling_id,train_mse
0,7.3052502112016846e-06
1,7.922267965860245e-06
2,8.048093554661014e-06
3,7.815316772380364e-06
4,7.89774942623838e-06
5,8.099430575944257e-06
6,7.91741714087733e-06
7,8.079962105898529e-06
8,7.935902764727037e-06
9,7.725558096774152e-06
10,7.759035872397658e-06
11,7.739138687792108e-06
12,8.045612582010256e-06
13,7.059228460770745e-06
14,7.071658878509158e-06
15,7.459803621534553e-06
16,5.33634158628366e-06
17,7.652210710668701e-06
18,7.944886042417425e-06
19,7.710560251091558e-06
