,n_fam,nt_norm,steady
0,1,1.096986281552656,7.424890042393507
1,3,1.232438967495379,7.289549857066805
2,8,1.248691921321373,7.273311831437142
3,18,1.248768626149527,7.273235197817456
4,38,1.2487686278783565,7.273235196090231
