Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,4.495755800739271e-06,712,0.4,0.01,,13,513,4.689963499754725e-06,3.619768352350688e-07,3.619768352350688e-07
0,4.4888594801448e-06,713,0.4,0.01,,13,5013,4.682732336395023e-06,3.6160429960568477e-07,3.6160429960568477e-07
0,5.5677752450168654e-06,714,0.4,0.1,,13,13,5.809418852312008e-06,4.649722672275285e-07,4.649722672275285e-07
0,5.565990892609153e-06,715,0.4,0.1,,13,15,5.807546122095011e-06,4.649563056348656e-07,4.649563056348656e-07
0,5.560384788130283e-06,716,0.4,0.1,,13,23,5.801662215062325e-06,4.6490901773791645e-07,4.6490901773791645e-07
0,5.547888993070227e-06,717,0.4,0.1,,13,63,5.788546464522467e-06,4.648192498855115e-07,4.648192498855115e-07
0,5.535678315052177e-06,718,0.4,0.1,,13,513,5.775728979315372e-06,4.6475241922499886e-07,4.6475241922499886e-07
0,5.533578544414252e-06,719,0.4,0.1,,13,5013,5.773524761230952e-06,4.647430106288726e-07,4.647430106288726e-07
0,5.807316510310641e-06,720,0.4,0.2,,13,13,6.059625169637733e-06,4.891139509025446e-07,4.891139509025446e-07
0,5.804636513839589e-06,721,0.4,0.2,,13,15,6.056811465568118e-06,4.891195176930977e-07,4.891195176930977e-07
0,5.797004877379861e-06,722,0.4,0.2,,13,23,6.048798813192464e-06,4.891406008324554e-07,4.891406008324554e-07
0,5.783362877542543e-06,723,0.4,0.2,,13,63,6.034474738785735e-06,4.891976019461632e-07,4.891976019461632e-07
0,5.77321123178211e-06,724,0.4,0.2,,13,513,6.0238147040557795e-06,4.892561182210595e-07,4.892561182210595e-07
0,5.771701916489945e-06,725,0.4,0.2,,13,5013,6.02222974261816e-06,4.892659927042577e-07,4.892659927042577e-07
0,5.91738650739136e-06,726,0.4,0.3,,13,13,6.174584532418456e-06,5.005165749112093e-07,5.005165749112093e-07
0,5.9142304177509165e-06,727,0.4,0.3,,13,15,6.171270342753712e-06,5.005403218559033e-07,5.005403218559033e-07
0,5.905711846388226e-06,728,0.4,0.3,,13,23,6.162324702549667e-06,5.006109157104619e-07,5.006109157104619e-07
0,5.892017659697692e-06,729,0.4,0.3,,13,63,6.147942920355735e-06,5.007443013447309e-07,5.007443013447309e-07
0,5.882922426503688e-06,730,0.4,0.3,,13,513,6.138390286454467e-06,5.008464727084999e-07,5.008464727084999e-07
0,5.881640927844347e-06,731,0.4,0.3,,13,5013,6.137044294466416e-06,5.00861740710537e-07,5.00861740710537e-07
0,5.981449572642335e-06,732,0.4,0.4,,13,13,6.241485785248313e-06,5.073375610521649e-07,5.073375610521649e-07
0,5.978008083188456e-06,733,0.4,0.4,,13,15,6.237871437924867e-06,5.073750484495518e-07,5.073750484495518e-07
0,5.9690274746457765e-06,734,0.4,0.4,,13,23,6.228439365691779e-06,5.074800905933392e-07,5.074800905933392e-07
0,5.955468224093025e-06,735,0.4,0.4,,13,63,6.214197407328125e-06,5.076584871031338e-07,5.076584871031338e-07
0,5.947010782632338e-06,736,0.4,0.4,,13,513,6.205313476843135e-06,5.077818415466397e-07,5.077818415466397e-07
0,5.945852064144519e-06,737,0.4,0.4,,13,5013,6.204096287366457e-06,5.077994655821618e-07,5.077994655821618e-07
0,6.023505351737929e-06,738,0.4,0.5,,13,13,6.285400273893775e-06,5.119220109387063e-07,5.119220109387063e-07
0,6.01987731223922e-06,739,0.4,0.5,,13,15,6.281589657243881e-06,5.119699486903303e-07,5.119699486903303e-07
0,6.010627241290637e-06,740,0.4,0.5,,13,23,6.27187366744926e-06,5.120998295489526e-07,5.120998295489526e-07
0,5.997228831199749e-06,741,0.4,0.5,,13,63,6.257799316276891e-06,5.123074919171417e-07,5.123074919171417e-07
0,5.989198594061404e-06,742,0.4,0.5,,13,513,6.24936334591348e-06,5.124430469043505e-07,5.124430469043505e-07
0,5.988117162385086e-06,743,0.4,0.5,,13,5013,6.248227238881424e-06,5.12461938084861e-07,5.12461938084861e-07
0,6.053266446776404e-06,744,0.4,0.6,,13,13,6.316473930321755e-06,5.152308882876708e-07,5.152308882876708e-07
0,6.049508532239743e-06,745,0.4,0.6,,13,15,6.312526628774167e-06,5.152869545366204e-07,5.152869545366204e-07
0,6.040088474834612e-06,746,0.4,0.6,,13,23,6.3026313905745435e-06,5.154354420357052e-07,5.154354420357052e-07
0,6.026840597413194e-06,747,0.4,0.6,,13,63,6.2887141736999305e-06,5.156635122315643e-07,5.156635122315643e-07
0,6.019116826168254e-06,748,0.4,0.6,,13,513,6.280599583322829e-06,5.15806878358516e-07,5.15806878358516e-07
0,6.018088695412293e-06,749,0.4,0.6,,13,5013,6.279519397192179e-06,5.158265403885116e-07,5.158265403885116e-07
0,6.075447137886963e-06,750,0.4,0.7,,13,13,6.339631076589105e-06,5.177381843519959e-07,5.177381843519959e-07
0,6.071594399568406e-06,751,0.4,0.7,,13,15,6.335583951630902e-06,5.178007207847868e-07,5.178007207847868e-07
0,6.062060742827505e-06,752,0.4,0.7,,13,23,6.3255688278576934e-06,5.179636086155968e-07,5.179636086155968e-07
0,6.048945748349418e-06,753,0.4,0.7,,13,63,6.311790438022145e-06,5.18206658491501e-07,5.18206658491501e-07
0,6.041452735259018e-06,754,0.4,0.7,,13,513,6.303917848907908e-06,5.183553993262393e-07,5.183553993262393e-07
0,6.040463657406168e-06,755,0.4,0.7,,13,5013,6.302878636585434e-06,5.183755704465441e-07,5.183755704465441e-07
0,6.092619960947545e-06,756,0.4,0.8,,13,13,6.3575586952542205e-06,5.197068430495798e-07,5.197068430495798e-07
0,6.088695379264119e-06,757,0.4,0.8,,13,15,6.3534359203905625e-06,5.197746372621029e-07,5.197746372621029e-07
0,6.079082379726252e-06,758,0.4,0.8,,13,23,6.343336994468537e-06,5.199489742362363e-07,5.199489742362363e-07
0,6.066082845586796e-06,759,0.4,0.8,,13,63,6.329679290421704e-06,5.202034559481529e-07,5.202034559481529e-07
0,6.05876995175255e-06,760,0.4,0.8,,13,513,6.321995604340822e-06,5.203560937661953e-07,5.203560937661953e-07
0,6.057810751641246e-06,761,0.4,0.8,,13,5013,6.320987740129453e-06,5.20376621517097e-07,5.20376621517097e-07
0,6.106310117642838e-06,762,0.4,0.9,,13,13,6.371849740025872e-06,5.212952227250097e-07,5.212952227250097e-07
0,6.102329470744708e-06,763,0.4,0.9,,13,15,6.3676679164135275e-06,5.21367366660959e-07,5.21367366660959e-07
0,6.092659088613524e-06,764,0.4,0.9,,13,23,6.3575083318286705e-06,5.215510111479233e-07,5.215510111479233e-07
0,6.079759700008974e-06,765,0.4,0.9,,13,63,6.343955340930487e-06,5.218144870439965e-07,5.218144870439965e-07
0,6.072591363002519e-06,766,0.4,0.9,,13,513,6.336423266222726e-06,5.219700649941477e-07,5.219700649941477e-07
0,6.071655776040321e-06,767,0.4,0.9,,13,5013,6.335440177718951e-06,5.219908539268406e-07,5.219908539268406e-07
0,6.117479946282388e-06,768,0.4,1.0,,13,13,6.383509236862631e-06,5.226047041587506e-07,5.226047041587506e-07
0,6.113454479540347e-06,769,0.4,1.0,,13,15,6.379280198923837e-06,5.226805024072714e-07,5.226805024072714e-07
0,6.103741409118747e-06,770,0.4,1.0,,13,23,6.369075449905516e-06,5.228718549743197e-07,5.228718549743197e-07
0,6.090929188351846e-06,771,0.4,1.0,,13,63,6.355613624631854e-06,5.231425823400386e-07,5.231425823400386e-07
0,6.083879464230846e-06,772,0.4,1.0,,13,513,6.348205954603287e-06,5.233004488446611e-07,5.233004488446611e-07
0,6.082963018480559e-06,773,0.4,1.0,,13,5013,6.347242950026452e-06,5.233214358187997e-07,5.233214358187997e-07
0,6.204113082321569e-06,774,0.4,5.0,,13,13,6.473916734755715e-06,5.332845994577535e-07,5.332845994577535e-07
0,6.199781260489393e-06,775,0.4,5.0,,13,15,6.469364616361794e-06,5.333920324721927e-07,5.333920324721927e-07
0,6.189889278778884e-06,776,0.4,5.0,,13,23,6.458969052625952e-06,5.336461701124108e-07,5.336461701124108e-07
0,6.177933467505993e-06,777,0.4,5.0,,13,63,6.446403619065526e-06,5.339697093252971e-07,5.339697093252971e-07
0,6.17182822828199e-06,778,0.4,5.0,,13,513,6.4399866613813655e-06,5.341418520249733e-07,5.341418520249733e-07
0,6.171057385668855e-06,779,0.4,5.0,,13,5013,6.439176441408324e-06,5.341639200404834e-07,5.341639200404834e-07
0,6.21576546025208e-06,780,0.4,10.0,,13,13,6.4860726744116405e-06,5.348111350303153e-07,5.348111350303153e-07
0,6.211400169110509e-06,781,0.4,10.0,,13,15,6.481485191378192e-06,5.349232719915545e-07,5.349232719915545e-07
0,6.201508844969407e-06,782,0.4,10.0,,13,23,6.471089877244099e-06,5.351861767255745e-07,5.351861767255745e-07
0,6.189694936579727e-06,783,0.4,10.0,,13,63,6.458673056703349e-06,5.355162365553341e-07,5.355162365553341e-07
0,6.183720830801736e-06,784,0.4,10.0,,13,513,6.452393666347152e-06,5.356898084765082e-07,5.356898084765082e-07
0,6.182969336289669e-06,785,0.4,10.0,,13,5013,6.451603750290436e-06,5.357119598891165e-07,5.357119598891165e-07
