outer_resampling_id,resampling_id,gid,train_mse,test_mse
17,10,323,2.370659344299855e-06,2.1241958306830885e-05
17,11,323,2.326872896067262e-06,3.828216532150573e-05
17,12,323,2.4210028807672806e-06,1.9736649422991915e-06
17,13,323,2.3716385434697086e-06,1.8687131794762918e-05
17,14,323,2.387912255413995e-06,1.303590267044009e-05
17,15,317,2.265715945455833e-06,0.0001446512683503
17,16,419,1.7195530044328192e-06,0.0006714145391625
17,17,323,2.426479505047932e-06,1.3063786837174318e-07
17,18,389,2.189335433643849e-06,0.0002941705793919
18,0,323,2.2498542661664955e-06,6.977549055297815e-05
18,1,323,2.052127237072432e-06,0.000135070397857
18,2,323,1.8876417790113877e-06,0.0001933258846092
18,3,323,2.199683936857434e-06,9.232185933240154e-05
18,4,323,2.4590229145414404e-06,2.027141927056182e-06
18,5,323,2.463481240180977e-06,3.514392150843483e-07
18,6,317,2.050078015847235e-06,0.0002219133968057
18,7,323,2.4632259727263585e-06,4.622907878868701e-07
18,8,323,2.464520146319047e-06,1.6511653152066106e-08
18,9,323,2.460618026068724e-06,1.4697562284694756e-06
18,10,323,2.4081515860253924e-06,2.1365569481227437e-05
18,11,323,2.36423812065447e-06,3.845631089627326e-05
18,12,323,2.4587583906922827e-06,1.995020032354907e-06
18,13,323,2.4092871677362407e-06,1.8744533999961504e-05
18,14,323,2.4256051924346104e-06,1.3077809849355496e-05
18,15,317,2.305773865078549e-06,0.0001447777502543
18,16,413,1.7271320306837158e-06,0.0006380110581594
18,17,323,2.426479505047932e-06,1.851102032014978e-05
18,18,389,2.2173790766358105e-06,0.0002874783124084
19,0,377,2.0808096932438607e-06,0.0001148932440197
19,1,323,1.929813271782774e-06,0.0001344064921357
19,2,323,1.7675645845679818e-06,0.0001919041217008
19,3,323,2.079629546021416e-06,9.0835176259092e-05
19,4,383,2.278263318344986e-06,2.932247703250174e-05
19,5,323,2.3391288809141136e-06,3.5305434576496936e-07
19,6,323,1.934264969005166e-06,0.0001329398152152
19,7,383,2.2660721500152997e-06,3.362274135723954e-05
19,8,383,2.302855275681361e-06,2.064802078329926e-05
19,9,383,2.1530717969667343e-06,7.348202359911172e-05
19,10,383,2.178689059023209e-06,6.444589687013385e-05
19,11,383,2.1635203112150653e-06,6.979645803518604e-05
19,12,383,2.201499014096386e-06,5.636344990668442e-05
