Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,6.248500180704797e-06,1045,0.7,0.001,,13,15,6.818613090347895e-06,5.352823995967654e-07,5.352823995967654e-07
0,6.248496814918409e-06,1046,0.7,0.001,,13,23,6.8186093763511e-06,5.352823663154078e-07,5.352823663154078e-07
0,6.248480528178234e-06,1047,0.7,0.001,,13,63,6.818591404649444e-06,5.352822052915899e-07,5.352822052915899e-07
0,6.248343584423743e-06,1048,0.7,0.001,,13,513,6.818440293081797e-06,5.352808527783181e-07,5.352808527783181e-07
0,6.248026765610489e-06,1049,0.7,0.001,,13,5013,6.818090696022457e-06,5.352777334928668e-07,5.352777334928668e-07
0,6.949340302223751e-06,1050,0.7,0.01,,13,13,7.585824816572092e-06,5.974735793602294e-07,5.974735793602294e-07
0,6.94932678047292e-06,1051,0.7,0.01,,13,15,7.585809881067776e-06,5.974737029910689e-07,5.974737029910689e-07
0,6.94927595839934e-06,1052,0.7,0.01,,13,23,7.5857537453161446e-06,5.974741678685411e-07,5.974741678685411e-07
0,6.9490811559423e-06,1053,0.7,0.01,,13,63,7.5855385750039475e-06,5.974759527673832e-07,5.974759527673832e-07
0,6.948527439949944e-06,1054,0.7,0.01,,13,513,7.584926961173196e-06,5.974810523271437e-07,5.974810523271437e-07
0,6.948306561219224e-06,1055,0.7,0.01,,13,5013,7.5846829855022795e-06,5.974830973196186e-07,5.974830973196186e-07
0,7.214539017708831e-06,1056,0.7,0.1,,13,13,7.876112495590241e-06,6.222827184515862e-07,6.222827184515862e-07
0,7.214394020934182e-06,1057,0.7,0.1,,13,15,7.875952257403124e-06,6.222851270988375e-07,6.222851270988375e-07
0,7.213969723445839e-06,1058,0.7,0.1,,13,23,7.875483357713172e-06,6.222921902057042e-07,6.222921902057042e-07
0,7.213166394474669e-06,1059,0.7,0.1,,13,63,7.874595574754125e-06,6.223056232905571e-07,6.223056232905571e-07
0,7.212527858211428e-06,1060,0.7,0.1,,13,513,7.873889901735959e-06,6.223163571402312e-07,6.223163571402312e-07
0,7.212429735665062e-06,1061,0.7,0.1,,13,5013,7.873781461840087e-06,6.223180110164126e-07,6.223180110164126e-07
0,7.237184101472572e-06,1062,0.7,0.2,,13,13,7.900884990205573e-06,6.24596136093556e-07,6.24596136093556e-07
0,7.23696099884683e-06,1063,0.7,0.2,,13,15,7.900638419608907e-06,6.246000259708505e-07,6.246000259708505e-07
0,7.2363648762664765e-06,1064,0.7,0.2,,13,23,7.89997958746349e-06,6.246104494300036e-07,6.246104494300036e-07
0,7.235424623347319e-06,1065,0.7,0.2,,13,63,7.898940412240023e-06,6.246269784342757e-07,6.246269784342757e-07
0,7.234812069460058e-06,1066,0.7,0.2,,13,513,7.898263404969627e-06,6.246378048480971e-07,6.246378048480971e-07
0,7.234726509592834e-06,1067,0.7,0.2,,13,5013,7.89816884194481e-06,6.24639320703294e-07,6.24639320703294e-07
0,7.245155814416282e-06,1068,0.7,0.3,,13,13,7.909603524566918e-06,6.254342753946274e-07,6.254342753946274e-07
0,7.244888818352907e-06,1069,0.7,0.3,,13,15,7.909308435531688e-06,6.254390155019885e-07,6.254390155019885e-07
0,7.244205803355046e-06,1070,0.7,0.3,,13,23,7.908553549346054e-06,6.254511810086006e-07,6.254511810086006e-07
0,7.243210548687164e-06,1071,0.7,0.3,,13,63,7.907453554110816e-06,6.254690099627746e-07,6.254690099627746e-07
0,7.242610603306605e-06,1072,0.7,0.3,,13,513,7.906790462741078e-06,6.254798158116396e-07,6.254798158116396e-07
0,7.242529607675997e-06,1073,0.7,0.3,,13,5013,7.906700941638501e-06,6.254812780241738e-07,6.254812780241738e-07
0,7.249229990233268e-06,1074,0.7,0.4,,13,13,7.914058813333128e-06,6.25869042004751e-07,6.25869042004751e-07
0,7.248935135773517e-06,1075,0.7,0.4,,13,15,7.913732929929674e-06,6.258743269355214e-07,6.258743269355214e-07
0,7.248199888595282e-06,1076,0.7,0.4,,13,23,7.912920303039383e-06,6.258875516309707e-07,6.258875516309707e-07
0,7.247175053393087e-06,1077,0.7,0.4,,13,63,7.911787596350598e-06,6.259060951776528e-07,6.259060951776528e-07
0,7.246582388961478e-06,1078,0.7,0.4,,13,513,7.911132541826518e-06,6.259168774778476e-07,6.259168774778476e-07
0,7.246503761813083e-06,1079,0.7,0.4,,13,5013,7.911045637129058e-06,6.259183111585345e-07,6.259183111585345e-07
0,7.251703919332356e-06,1080,0.7,0.5,,13,13,7.916763943828002e-06,6.261354805326028e-07,6.261354805326028e-07
0,7.251389862229455e-06,1081,0.7,0.5,,13,15,7.91641683380328e-06,6.261411430873556e-07,6.261411430873556e-07
0,7.2506197907318895e-06,1082,0.7,0.5,,13,23,7.915565709405814e-06,6.261550786778439e-07,6.261550786778439e-07
0,7.249576499704799e-06,1083,0.7,0.5,,13,63,7.914412592756724e-06,6.261740740415481e-07,6.261740740415481e-07
0,7.248988557398063e-06,1084,0.7,0.5,,13,513,7.913762750894982e-06,6.261848373401437e-07,6.261848373401437e-07
0,7.248911381715704e-06,1085,0.7,0.5,,13,5013,7.913677449610166e-06,6.261862533077043e-07,6.261862533077043e-07
