outer_resampling_id,train_mse
0,3.5671514595955905e-06
1,3.897721309984883e-06
2,4.096328879942462e-06
3,3.929709838633391e-06
4,3.994254106829989e-06
5,4.111308777743961e-06
6,3.828190989102553e-06
7,4.0532203885465805e-06
8,4.022859786395818e-06
9,3.856637918807115e-06
10,3.884158391069772e-06
11,3.8678357848768145e-06
12,3.998490162402283e-06
13,4.09923708749615e-06
14,3.933416751838603e-06
15,3.89613984475606e-06
16,2.6880052052017388e-06
17,4.0691937415982255e-06
18,4.040021439389645e-06
19,3.493266925227449e-06
