outer_resampling_id,train_mse
0,2.582769800943671e-06
1,2.3927237695510116e-06
2,2.2166992233937112e-06
3,2.493489196116009e-06
4,2.761320533405301e-06
5,2.7629648374817393e-06
6,2.369948578791429e-06
7,2.762809452628747e-06
8,2.760626978822678e-06
9,2.7622539274464e-06
10,2.729598712267174e-06
11,2.6972085331424363e-06
12,2.7513879639638283e-06
13,2.6939417760624857e-06
14,2.7155565320534403e-06
15,2.6769742294407324e-06
16,2.0989321552818076e-06
17,2.728202636712423e-06
18,2.749511707476499e-06
19,2.4403782681499633e-06
