outer_resampling_id,train_mse
0,2.2589358172262465e-05
1,2.2891965644226664e-05
2,2.2737005871014466e-05
3,2.248865643555117e-05
4,2.2676550453258215e-05
5,2.2913603587436816e-05
6,2.1276061182458206e-05
7,2.0720296753403173e-05
8,1.9107392609486136e-05
9,1.842352054655914e-05
10,1.8636450533902373e-05
11,1.8687807643825698e-05
12,2.2898914268171658e-05
13,2.2699257100359818e-05
14,2.256046660623322e-05
15,2.222717070962892e-05
16,2.2821083160377948e-05
17,2.2844729521162904e-05
18,2.2899197492794347e-05
19,2.2887840053682404e-05
