outer_resampling_id,train_mse
0,4.743163002637445e-06
1,4.419635782983073e-06
2,4.1866231803271475e-06
3,4.729151036420861e-06
4,4.931297657356094e-06
5,5.05670373813868e-06
6,3.706954891454413e-06
7,4.780382081440023e-06
8,4.830149524188301e-06
9,5.003955898680287e-06
10,5.0319063974757e-06
11,4.685611737830622e-06
12,5.054719595617506e-06
13,4.987619116031091e-06
14,4.9181759655247875e-06
15,4.721026722459247e-06
16,5.00507099941456e-06
17,4.9909602783109384e-06
18,5.037377014864707e-06
19,5.044825980799441e-06
