outer_resampling_id,train_mse
0,7.608879449019204e-06
1,8.249729180907365e-06
2,8.362320281744233e-06
3,8.123177067864401e-06
4,8.20734153486428e-06
5,8.418436100770274e-06
6,8.245101678301126e-06
7,8.401536876961578e-06
8,8.246419882848278e-06
9,8.031805069101655e-06
10,8.065858695089237e-06
11,8.045615955401444e-06
12,8.36918032770947e-06
13,7.203920738480987e-06
14,7.376406472217377e-06
15,7.778019967929795e-06
16,5.5912704922257566e-06
17,7.880743037567519e-06
18,8.277498849831528e-06
19,8.0619474693056e-06
