exp_id,id_in_exp,yres,ypred,w
0,0,0.0002584682095582353,0.030976946524705347,0.05
0,1,5.11089607877669e-05,0.031049053139246267,0.05
0,2,1.8070509991349215e-05,0.031049057752527184,0.05
0,3,9.508087471355027e-05,0.031049057752527184,0.05
0,4,6.807804797113178e-05,0.031049057752527184,0.05
1,0,0.0,0.0,0.05
1,1,5.2548838299474446e-05,0.031049057752527184,0.05
1,2,4.19863767319175e-06,0.031049057752527184,0.05
1,3,5.5516540375175245e-05,0.031049057752527184,0.05
1,4,0.00012434351300647412,0.031049057752527184,0.05
1,5,0.00011344257075900129,0.031049057752527184,0.05
1,6,0.00011992313610748502,0.031049057752527184,0.05
2,0,1.4055434031782039e-05,0.0310490577525269,0.05
2,1,0.0004385447755176665,0.0002585393174767649,0.05
2,2,0.0003571317959363122,2.069003821813742e-06,0.05
2,3,0.00021903951005886675,1.6552074568987122e-08,0.05
3,0,0.0007020717773996651,0.04980336290395204,0.05
3,1,0.0001438531895740612,0.08059388133900203,0.05
3,2,2.8626262807091583e-05,0.08085035165265719,0.05
3,3,8.376650089031884e-05,0.08085240410440442,0.05
