resampling_id,train_rss,train_mse,train_nmse
0,0.0002456478342281548,1.2928833380429201e-05,0.029845154696217544
1,0.00023007352620362456,1.2109132958085502e-05,0.026847582824541995
2,0.00020329146703882946,1.0699550896780498e-05,0.02322254084714854
3,0.00019750088739722165,1.0394783547222193e-05,0.022583918880897138
4,0.0002249316680354289,1.1838508843969941e-05,0.025694931015496487
5,0.00025577482809332986,1.3461833057543677e-05,0.03506229999472786
6,0.00024461756008356897,1.2874608425450998e-05,0.028554169661224246
7,0.0002503107574979827,1.3174250394630668e-05,0.028817885435221055
8,0.0002498302613143686,1.3148961121808875e-05,0.028530341656507995
9,0.00025468574000473007,1.3404512631827898e-05,0.02916434767653257
10,0.00025368558981909365,1.335187314837335e-05,0.029033493546123067
11,0.00022381551456896487,1.177976392468236e-05,0.02562341515328354
12,0.0002336501951408943,1.2297378691626015e-05,0.027001413569680728
13,0.0002525401166319632,1.3291585085892799e-05,0.02976010508133964
14,0.0002557065208655811,1.3458237940293742e-05,0.030432530780001018
15,0.0002479026237029617,1.3047506510682196e-05,0.03013639548413937
16,0.00025473001023487615,1.340684264394085e-05,0.03559709621743236
17,0.00025451804909598316,1.3395686794525429e-05,0.03294320840228751
18,0.0002554098739350509,1.3442624943950048e-05,0.03537064124878309
19,0.00025551959500948353,1.3448399737341239e-05,0.034017224625812505
