outer_resampling_id,train_mse
0,7.32722583805081e-06
1,7.999536832254301e-06
2,8.11977280928057e-06
3,7.884313936457796e-06
4,7.967473563801824e-06
5,8.173113542651165e-06
6,7.99485121468613e-06
7,8.154769399250739e-06
8,8.006016003241952e-06
9,7.79387980114575e-06
10,7.82759847444831e-06
11,7.80755670617797e-06
12,8.121274162323895e-06
13,7.1318426413697215e-06
14,7.131012988969592e-06
15,7.532660600463601e-06
16,5.414586407195515e-06
17,7.729753640110096e-06
18,8.01535452661764e-06
19,7.787851212964239e-06
