resampling_id,shift,coef
0,-1536.9287435931628,323.86724200009604
1,-1500.5762938884145,316.2072848898134
2,-1454.5298576207867,306.50467255540127
3,-1432.3144717021944,301.8235876572199
4,-1438.373213316356,303.1002471749057
5,-1471.8429066854521,310.1527681967535
6,-1500.9802099960255,316.29239552432585
7,-1479.9765724002652,311.8666425296817
8,-1441.604542177242,303.7811322510048
9,-1426.6596461956435,300.6320387740464
10,-1428.6792267336975,301.05759194660834
11,-1427.467478410865,300.8022600430712
12,-1486.843146228669,313.31352331618587
13,-1471.8429066069473,310.1527681802115
14,-1471.8429066848269,310.1527681966219
15,-1471.8429066864305,310.15276819695976
16,-1576.7998520161661,332.26664823840565
17,-1487.049153708832,313.35779291831153
18,-1478.4337051621944,311.5419125392304
19,-1483.1784449572078,312.5419626058667
