outer_resampling_id,train_mse
0,7.054211091758959e-06
1,7.591560860261253e-06
2,7.73249461731057e-06
3,7.507383361375488e-06
4,7.587733543215331e-06
5,7.778348818091484e-06
6,7.585525707434978e-06
7,7.755482065463683e-06
8,7.624773739341854e-06
9,7.419562830714398e-06
10,7.45234902083344e-06
11,7.432866868746403e-06
12,7.718717640074266e-06
13,6.864543558107938e-06
14,6.781444596723332e-06
15,7.1425765392606606e-06
16,5.063832229504391e-06
17,7.389869562623316e-06
18,7.617447529422792e-06
19,7.360075216526776e-06
