outer_resampling_id,train_mse
0,6.339994842756134e-06
1,5.865430353939503e-06
2,5.394536725840198e-06
3,6.017676972511173e-06
4,6.712454888223053e-06
5,6.73147454863557e-06
6,5.234730410150752e-06
7,6.4164338227927425e-06
8,6.5223125723500445e-06
9,6.706842982114387e-06
10,6.640997178614997e-06
11,6.028609957287165e-06
12,6.64637780229869e-06
13,6.724002561545807e-06
14,6.67166447417973e-06
15,6.48691088119262e-06
16,6.358295765257217e-06
17,6.704323874419521e-06
18,6.728131925812261e-06
19,6.514571332120171e-06
