outer_resampling_id,train_mse
0,2.752104880413936e-06
1,3.3146617809739207e-06
2,3.4555355034620183e-06
3,3.254605756658361e-06
4,3.329252406272428e-06
5,3.4904182107902494e-06
6,3.4302510027100986e-06
7,3.4606114815962163e-06
8,3.363115531315306e-06
9,3.1727824309226064e-06
10,3.2035298587562984e-06
11,3.1852698912832266e-06
12,3.415411250980723e-06
13,3.250752898474592e-06
14,3.2063995154204205e-06
15,3.0118755563910207e-06
16,3.3533347434655997e-06
17,3.4301661281518194e-06
18,3.4803056862501924e-06
19,3.441452682497552e-06
