outer_resampling_id,train_mse
0,1.713242908543134e-05
1,1.7578004301021287e-05
2,1.76239510908374e-05
3,1.745441114664266e-05
4,1.7570019799394234e-05
5,1.768249409928763e-05
6,1.6260663798794476e-05
7,1.5914822883216845e-05
8,1.466175232810806e-05
9,1.4298566664544685e-05
10,1.4717972243851516e-05
11,1.5116248193973878e-05
12,1.7596789144002222e-05
13,1.7315256142112636e-05
14,1.718309519987987e-05
15,1.6850637860064694e-05
16,1.7580812432377437e-05
17,1.761478499849516e-05
18,1.766923072067205e-05
19,1.7652894629767423e-05
