exp_id,id_in_exp,yres,ypred,w
0,0,3.322254565710105e-06,0.013077294712327277,0.05
0,1,1.8048653221571578e-05,0.019651629345081627,0.05
0,2,5.3899787722098894e-05,0.02795835251989726,0.05
0,3,2.273927164246285e-05,0.03603142876298751,0.05
0,4,2.2578005895436435e-05,0.04405163191918697,0.05
1,0,5.977987433074625e-09,-7.731744585198495e-05,0.05
1,1,0.0005324049493537921,0.0007260980899677033,0.05
1,2,0.00040192329812774986,0.008951975206326441,0.05
1,3,0.0006227206082141022,0.013545629476700837,0.05
1,4,0.0006379842829581502,0.016941649243108724,0.05
1,5,0.0004942052315803464,0.01946927280585841,0.05
1,6,0.0003791683878119328,0.02252775339587307,0.05
2,0,5.215650554159973e-05,0.03452194610486673,0.05
2,1,0.000184057374279409,0.03476677464541256,0.05
2,2,0.00025454803156888683,0.034854561465890777,0.05
2,3,0.0004040028565170134,0.034899822300632745,0.05
3,0,0.0001239950523874998,0.06516469343091535,0.05
3,1,1.0328083956214543e-05,0.07181373364736633,0.05
3,2,2.7046419679919885e-07,0.07602006172402821,0.05
3,3,5.47823680095305e-05,0.07910151119769,0.05
