exp_id,id_in_exp,yres,ypred,w
0,0,0.0001709773092298484,0.0018241708014425182,0.05
0,1,0.0004026466847935122,0.0038339419717396362,0.05
0,2,0.0007154793640923511,0.008551553987336926,0.05
0,3,0.0005705225297286224,0.016914386553227856,0.05
0,4,7.493968776456186e-05,0.03064322879102365,0.05
1,0,3.70742574147543e-07,-0.0006088863392682931,0.05
1,1,0.00047641861813416694,0.001972984213728006,0.05
1,2,0.00011106273306264489,0.018461369488275772,0.05
1,3,5.738182118823368e-05,0.030924921044092432,0.05
1,4,1.787352269741175e-07,0.04177722910817546,0.05
1,5,8.30949530822456e-05,0.050815643316971415,0.05
1,6,0.0004382850650665884,0.06293525889657418,0.05
2,0,0.00017732657085229046,0.013983597676087943,0.05
2,1,4.176295301870277e-05,0.014737573751391606,0.05
2,2,1.2178512638356272e-05,0.015410227423118195,0.05
2,3,1.6074306736953946e-06,0.016067844893390117,0.05
3,0,3.522388577288789e-05,0.07036502857859553,0.05
3,1,1.2216252643775342e-05,0.07209517562416759,0.05
3,2,2.5387799223857383e-06,0.07390664507331676,0.05
3,3,1.6266304761860503e-05,0.0757331507239205,0.05
