outer_resampling_id,train_mse
0,3.0031370899694943e-06
1,2.977032861929883e-06
2,2.878187622872483e-06
3,2.9232537515039394e-06
4,2.9969557333192015e-06
5,3.006789328522695e-06
6,2.3013410989247238e-06
7,2.8059011339582766e-06
8,2.732773920024755e-06
9,2.8594782427560374e-06
10,2.9913019331140625e-06
11,3.002038917637171e-06
12,2.876629843469634e-06
13,2.67538902942044e-06
14,2.6677701491736974e-06
15,2.5191279979789113e-06
16,2.804197599340429e-06
17,2.962169571676039e-06
18,3.000625953237545e-06
19,2.911634105075493e-06
