,n_fam,nt_norm,steady
0,1,15.679079926298058,3.4366992183455163
1,3,25.338419241877187,3.4339873773709892
2,8,49.479988101274536,3.4339872044851467
3,18,97.76312547429755,3.4339872044851467
4,38,194.32940022034362,3.4339872044851467
