,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,3.4366992183455163
1,1,1,fam,0.0003898635477582845,7.84971375760487,1,3.4366992183455163
2,2,2,fam,7.797270955165688e-05,9.45915167003897,1,3.4366992183455163
3,3,0,fam,0.03201559454191032,3.4415321654541375,1,3.4366992183455163
4,4,1,fam,0.032003118908382054,3.4419219150449623,1,3.4366992183455163
5,5,2,fam,0.0320006237816764,3.4419998831950123,1,3.4366992183455163
6,6,0,fam,0.032256124756335276,3.434047338846787,1,3.4366992183455163
7,7,1,fam,0.03225602495126704,3.434050432994748,1,3.4366992183455163
8,8,3,nov,4.9902534113060345e-09,19.115779144643575,1,3.4366992183455163
9,9,0,fam,0.03225804899805067,3.4339876855456914,1,3.4366992183455163
10,10,1,fam,0.032258048199610125,3.43398771029736,1,3.4366992183455163
11,11,2,fam,0.000258048039922027,8.26236478912779,1,3.4366992183455163
12,12,0,fam,0.03225806439198439,3.43398720833363,1,3.4366992183455163
13,13,1,fam,0.03225806438559687,3.433987208531643,1,3.4366992183455163
14,14,2,fam,0.032002064384319365,3.4419548662532407,1,3.4366992183455163
0,0,0,fam,0.001949317738791423,6.240275845170769,3,3.4339873773709892
1,1,1,fam,0.0003898635477582845,7.84971375760487,3,3.4339873773709892
2,2,2,fam,7.797270955165688e-05,9.45915167003897,3,3.4339873773709892
3,3,0,fam,0.03201559454191032,3.4415321654541375,3,3.4339873773709892
4,4,1,fam,0.032003118908382054,3.4419219150449623,3,3.4339873773709892
5,5,2,fam,0.0320006237816764,3.4419998831950123,3,3.4339873773709892
6,6,0,fam,0.032256124756335276,3.434047338846787,3,3.4339873773709892
7,7,1,fam,0.03225602495126704,3.434050432994748,3,3.4339873773709892
8,8,2,fam,0.0322560049902534,3.434051051825489,3,3.4339873773709892
9,9,0,fam,0.03225804899805067,3.4339876855456914,3,3.4339873773709892
10,10,1,fam,0.032258048199610125,3.43398771029736,3,3.4339873773709892
11,11,2,fam,0.032258048039922015,3.433987715247694,3,3.4339873773709892
12,12,0,fam,0.03225806439198439,3.43398720833363,3,3.4339873773709892
13,13,1,fam,0.03225806438559687,3.433987208531643,3,3.4339873773709892
14,14,3,nov,3.1937621832358576e-13,28.772406619248176,3,3.4339873773709892
15,15,0,fam,0.03225806451513586,3.4339872045159345,3,3.4339873773709892
16,16,1,fam,0.03225806451508476,3.4339872045175186,3,3.4339873773709892
17,17,2,fam,0.00025806451507455475,8.262300945873548,3,3.4339873773709892
18,18,0,fam,0.03225806451612107,3.433987204485393,3,3.4339873773709892
19,19,1,fam,0.03225806451612067,3.4339872044854056,3,3.4339873773709892
20,20,2,fam,0.03200206451612059,3.4419548621347182,3,3.4339873773709892
0,0,0,fam,0.001949317738791423,6.240275845170769,8,3.4339872044851467
1,1,1,fam,0.0003898635477582845,7.84971375760487,8,3.4339872044851467
2,2,2,fam,7.797270955165688e-05,9.45915167003897,8,3.4339872044851467
3,3,0,fam,0.03201559454191032,3.4415321654541375,8,3.4339872044851467
4,4,1,fam,0.032003118908382054,3.4419219150449623,8,3.4339872044851467
5,5,2,fam,0.0320006237816764,3.4419998831950123,8,3.4339872044851467
6,6,0,fam,0.032256124756335276,3.434047338846787,8,3.4339872044851467
7,7,1,fam,0.03225602495126704,3.434050432994748,8,3.4339872044851467
8,8,2,fam,0.0322560049902534,3.434051051825489,8,3.4339872044851467
9,9,0,fam,0.03225804899805067,3.4339876855456914,8,3.4339872044851467
10,10,1,fam,0.032258048199610125,3.43398771029736,8,3.4339872044851467
11,11,2,fam,0.032258048039922015,3.433987715247694,8,3.4339872044851467
12,12,0,fam,0.03225806439198439,3.43398720833363,8,3.4339872044851467
13,13,1,fam,0.03225806438559687,3.433987208531643,8,3.4339872044851467
14,14,2,fam,0.032258064384319364,3.433987208571246,8,3.4339872044851467
15,15,0,fam,0.03225806451513586,3.4339872045159345,8,3.4339872044851467
16,16,1,fam,0.03225806451508476,3.4339872045175186,8,3.4339872044851467
17,17,2,fam,0.03225806451507455,3.4339872045178352,8,3.4339872044851467
18,18,0,fam,0.03225806451612107,3.433987204485393,8,3.4339872044851467
19,19,1,fam,0.03225806451612067,3.4339872044854056,8,3.4339872044851467
20,20,2,fam,0.03225806451612058,3.4339872044854083,8,3.4339872044851467
21,21,0,fam,0.032258064516128955,3.4339872044851485,8,3.4339872044851467
22,22,1,fam,0.032258064516128955,3.4339872044851485,8,3.4339872044851467
23,23,2,fam,0.032258064516128955,3.4339872044851485,8,3.4339872044851467
24,24,0,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
25,25,1,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
26,26,2,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
27,27,0,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
28,28,1,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
29,29,3,nov,1.0465319922027224e-23,52.913975305759685,8,3.4339872044851467
30,30,0,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
31,31,1,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
32,32,2,fam,0.000258064516129032,8.262300941787448,8,3.4339872044851467
33,33,0,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
34,34,1,fam,0.03225806451612902,3.4339872044851467,8,3.4339872044851467
35,35,2,fam,0.032002064516129025,3.4419548621344545,8,3.4339872044851467
0,0,0,fam,0.001949317738791423,6.240275845170769,18,3.4339872044851467
1,1,1,fam,0.0003898635477582845,7.84971375760487,18,3.4339872044851467
2,2,2,fam,7.797270955165688e-05,9.45915167003897,18,3.4339872044851467
3,3,0,fam,0.03201559454191032,3.4415321654541375,18,3.4339872044851467
4,4,1,fam,0.032003118908382054,3.4419219150449623,18,3.4339872044851467
