exp_id,id_in_exp,yres,ypred,w
0,0,0.00025966985477338843,0.031014274875817045,0.05
0,1,5.061290712626508e-05,0.031014274884080956,0.05
0,2,1.836743976921929e-05,0.031014274884080956,0.05
0,3,9.576041604432885e-05,0.031014274884080956,0.05
0,4,6.865324069657169e-05,0.031014274884080956,0.05
1,0,0.0,0.0,0.05
1,1,5.204576210308126e-05,0.031014274884080956,0.05
1,2,4.057303308639341e-06,0.031014274884080956,0.05
1,3,5.603608051110118e-05,0.031014274884080956,0.05
1,4,0.00012512044636890215,0.031014274884080956,0.05
1,5,0.0001141847212529831,0.031014274884080956,0.05
1,6,0.00012068615632253456,0.031014274884080956,0.05
2,0,1.3795837914514587e-05,0.031014274884080956,0.05
2,1,0.0004494399984816454,3.581025156555606e-11,0.05
2,2,0.00035721000010412515,-2.7546347358120045e-12,0.05
2,3,0.00021904000000000002,0.0,0.05
3,0,0.0007041278353247316,0.04976459279896517,0.05
3,1,0.00014832481715306301,0.08077886764658615,0.05
3,2,2.7866444033466606e-05,0.08077886768478493,0.05
3,3,8.24258384048033e-05,0.08077886768296594,0.05
