resampling_id,train_rss,train_mse,train_nmse
0,0.000140419209034881,7.390484686046369e-06,0.017060329593926466
1,0.000152241104530295,8.012689712120789e-06,0.01776521501895623
2,0.00015412845627196947,8.112024014314183e-06,0.01760651552974482
3,0.00014973024393345912,7.880539154392585e-06,0.017121420200047924
4,0.00015127244248993056,7.96170749947003e-06,0.017280514603715987
5,0.00015516039903951543,8.166336791553443e-06,0.021269803987279255
6,0.00015215886299253442,8.008361210133392e-06,0.017761480360868186
7,0.00015492052780161192,8.153711989558522e-06,0.01783575770524689
8,0.00015198985798255889,7.999466209608363e-06,0.017357074974636538
9,0.00014805897435273547,7.792577597512394e-06,0.01695439801448562
10,0.0001486815578033892,7.825345147546801e-06,0.01701612240565398
11,0.00014831143459400215,7.805864978631692e-06,0.016979365652554864
12,0.0001543575062278091,8.124079275147846e-06,0.017838079958496754
13,0.00013206424663021952,6.9507498226431325e-06,0.015562857535743485
14,0.00013636388148409695,7.17704639389984e-06,0.016229144280316164
15,0.00014363200310135287,7.559579110597519e-06,0.017460689947469035
16,0.00010282089165497235,5.411625876577492e-06,0.01436864533562177
17,0.00014499359236080656,7.631241703200345e-06,0.018767054623843406
18,0.0001531392774934144,8.0599619733376e-06,0.02120761567226966
19,0.0001492447888435848,7.854988886504463e-06,0.019868900880716224
