outer_resampling_id,train_mse
0,1.4024366936367631e-05
1,1.4009255419113552e-05
2,1.3907269919815825e-05
3,1.3951464673011006e-05
4,1.397196099732738e-05
5,1.402501873774049e-05
6,1.2436606649873413e-05
7,1.2638567630440093e-05
8,1.1794501595040606e-05
9,1.1625193133123087e-05
10,1.2026196714391895e-05
11,1.2335993428303176e-05
12,1.3865239628507047e-05
13,1.3442206456285147e-05
14,1.3206397634676383e-05
15,1.271113328651925e-05
16,1.3915451636680689e-05
17,1.3967826286137892e-05
18,1.4012397074711797e-05
19,1.3984079594938691e-05
