outer_resampling_id,train_mse
0,3.5644564708696375e-06
1,3.549577515795593e-06
2,3.447084101165707e-06
3,3.4725418720743768e-06
4,3.560073099149803e-06
5,3.5647320841498345e-06
6,2.8283468106547085e-06
7,3.3144563415950077e-06
8,3.214827231531339e-06
9,3.3554659727783662e-06
10,3.5264058597806688e-06
11,3.5633472583083187e-06
12,3.4085271053856817e-06
13,3.1999486239137914e-06
14,3.1980571311894245e-06
15,3.048475151220677e-06
16,3.114222932217791e-06
17,3.5193873061327907e-06
18,3.5592725308395325e-06
19,3.365650453712251e-06
