outer_resampling_id,train_mse
0,6.582422022160726e-06
1,7.0095376484518054e-06
2,7.171684757079921e-06
3,6.959410026734868e-06
4,7.0362719365955655e-06
5,7.209072242205984e-06
6,6.997480976085926e-06
7,7.1798196666829e-06
8,7.071447966648067e-06
9,6.8748369325310765e-06
10,6.906464242099399e-06
11,6.887677540767334e-06
12,7.1390193124370626e-06
13,6.504468922031688e-06
14,6.291433830069081e-06
15,6.590405090434241e-06
16,4.6060221727506796e-06
17,6.911327076090254e-06
18,7.043394970118922e-06
19,6.737349085399105e-06
