resampling_id,shift,coef
0,-0.08463704980770002,0.0528703853722772
1,-0.08123781235252031,0.051730485222263756
2,-0.0765299469759031,0.0501517498382817
3,-0.07425811028399246,0.04938991221438498
4,-0.07487770210926042,0.04959768611187893
5,-0.07817375664776319,0.05070298490680913
6,-0.08128015097036273,0.051744683052649676
7,-0.07913223264276711,0.051024400208004
8,-0.07520815108273665,0.04970849885720903
9,-0.073679824580409,0.0491959899100573
10,-0.07388635518883166,0.04926524787588862
11,-0.07376243682377806,0.04922369309638983
12,-0.07983443671140414,0.05125987729183047
13,-0.07759728355813565,0.050509670444371726
14,-0.07813599497893678,0.05069032191032018
15,-0.07817184632839598,0.05070234430039016
16,-0.09758987092422741,0.054125985737139906
17,-0.07570472141823695,0.0510411792348548
18,-0.07700195129037558,0.05097097528580491
19,-0.07623656101202662,0.05116006557901894
