outer_resampling_id,train_mse
0,2.9530612046647913e-06
1,2.9963463120079455e-06
2,3.0484443667787952e-06
3,2.9358539959064695e-06
4,2.98937718351039e-06
5,3.059719780637068e-06
6,2.6903401367610365e-06
7,2.9583763883548194e-06
8,3.0111079914654503e-06
9,2.8765377080820054e-06
10,2.8998042286985373e-06
11,2.8860348668470203e-06
12,2.8952540833266007e-06
13,3.0575354813987867e-06
14,2.9674444417392517e-06
15,2.9634329882538974e-06
16,1.7276111416687014e-06
17,3.0033165213176837e-06
18,2.9985263574981883e-06
19,2.5339982899492023e-06
