resampling_id,shift,coef
0,0.013441775647599748,0.023477017021697327
1,0.01378764352534536,0.02334073795755896
2,0.015277585184958462,0.02275367027056722
3,0.016115095436134874,0.022423673989962742
4,0.015884906994092174,0.022514372974966845
5,0.014957873842443,0.02287964312134605
6,0.013506361161351739,0.023451568999671157
7,0.014304323358911415,0.023137155466358826
8,0.015762143216592743,0.022562744430612753
9,0.0163299256874792,0.02233902644826953
10,0.016253198326548597,0.02236925860804564
11,0.016299234743106954,0.022351119312179975
12,0.014043608376302835,0.023239882536789106
13,0.015262455401164818,0.022759631716855504
14,0.015338172030528494,0.022729797806124455
15,0.015160613561727633,0.022799759498189485
16,0.0058647182364506695,0.023689880362758396
17,0.016101783356016613,0.022871726028269184
18,0.016291879670501747,0.022950407050723088
19,0.018399217517475176,0.023200709967109438
