resampling_id,train_rss,train_mse,train_nmse
0,0.00013901400413482266,7.316526533411719e-06,0.016889603245966188
1,0.0001510163741636699,7.948230219140522e-06,0.017622299619265275
2,0.00015294219803375957,8.049589370197872e-06,0.01747100600348008
3,0.00014856252386285032,7.819080203307912e-06,0.01698789322861116
4,0.00015009966790342576,7.899982521232935e-06,0.017146543418777183
5,0.00015395985417729702,8.103150219857737e-06,0.02110523007502206
6,0.00015093379920900463,7.94388416889498e-06,0.01761847885636139
7,0.00015371301823340687,8.090158854389836e-06,0.017696739020048168
8,0.00015081438724085655,7.937599328466135e-06,0.0172228375059986
9,0.00014689597091815525,7.731366890429224e-06,0.01682122119620569
10,0.00014751686995704164,7.764045787212718e-06,0.016882827656455594
11,0.00014714775740819487,7.744618810957626e-06,0.01684614261082888
12,0.0001531442591182779,8.06022416411989e-06,0.01769787298393413
13,0.00013171469455957796,6.9323523452409454e-06,0.015521665243237923
14,0.00013516066722272236,7.113719327511703e-06,0.016085945526837887
15,0.00014243143417354888,7.496391272292046e-06,0.017314742238349095
16,0.00010194289042994097,5.3654152857863665e-06,0.014245949568218284
17,0.00014427541885713525,7.593443097743961e-06,0.018674098782462102
18,0.00015185759439161075,7.992504967979514e-06,0.021030120759915363
19,0.00014790732571803454,7.78459609042287e-06,0.019690844933308763
