,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.015873015873015872,4.143134726391533,3
1,1,1,fam,0.015867978419549348,4.143452136329128,3
2,2,2,fam,0.01586596433331218,4.143579072099799,3
3,3,0,fam,0.01591592735026463,4.140434951000339,3
4,4,1,fam,0.0159156041456722,4.140455258197464,3
5,5,2,fam,0.01591547486751065,4.140463380960848,3
6,6,0,fam,0.015918672238435478,4.140262504152374,3
7,7,1,fam,0.01591865155003633,4.14026380378417,3
8,8,2,fam,0.015918643274691727,4.140264323636415,3
9,9,0,fam,0.015918847905357202,4.140251468938517,3
10,10,1,fam,0.015918846581286117,4.140251552114834,3
11,11,2,fam,0.015918846051657748,4.140251585385359,3
12,12,0,fam,0.015918859148015937,4.1402507626905,3
13,13,1,fam,0.015918859063275333,4.140250768013784,3
14,14,2,fam,0.01591885902937909,4.140250770143098,3
15,15,0,fam,0.015918859867545997,4.14025071749065,3
16,16,1,fam,0.0159188598621226,4.14025071783134,3
17,17,2,fam,0.01591885985995324,4.140250717967616,3
18,18,0,fam,0.01591885991359592,4.14025071459786,3
19,19,1,fam,0.01591885991324882,4.140250714619664,3
20,20,2,fam,0.015918859913109984,4.140250714628386,3
21,21,0,fam,0.015918859916543116,4.140250714412721,3
22,22,1,fam,0.0159188599165209,4.140250714414116,3
23,23,2,fam,0.015918859916512016,4.140250714414675,3
24,24,0,fam,0.015918859916731736,4.140250714400873,3
25,25,1,fam,0.015918859916730314,4.1402507144009615,3
26,26,2,fam,0.015918859916729745,4.140250714400998,3
27,27,0,fam,0.01591885991674381,4.140250714400114,3
28,28,1,fam,0.01591885991674372,4.1402507144001195,3
29,29,2,fam,0.01591885991674368,4.140250714400122,3
30,30,0,fam,0.01591885991674458,4.140250714400065,3
31,31,1,fam,0.015918859916744573,4.140250714400066,3
32,32,2,fam,0.01591885991674457,4.140250714400066,3
33,33,0,fam,0.01591885991674463,4.140250714400063,3
34,34,1,fam,0.01591885991674463,4.140250714400063,3
35,35,2,fam,0.01591885991674463,4.140250714400063,3
36,36,0,fam,0.015918859916744636,4.140250714400062,3
37,37,1,fam,0.015918859916744636,4.140250714400062,3
38,38,2,fam,0.015918859916744636,4.140250714400062,3
39,39,0,fam,0.015918859916744636,4.140250714400062,3
40,40,1,fam,0.015918859916744636,4.140250714400062,3
41,41,2,fam,0.015918859916744636,4.140250714400062,3
42,42,0,fam,0.015918859916744636,4.140250714400062,3
43,43,1,fam,0.015918859916744636,4.140250714400062,3
44,44,2,fam,0.015918859916744636,4.140250714400062,3
45,45,0,fam,0.015918859916744636,4.140250714400062,3
46,46,1,fam,0.015918859916744636,4.140250714400062,3
47,47,2,fam,0.015918859916744636,4.140250714400062,3
48,48,0,fam,0.015918859916744636,4.140250714400062,3
49,49,1,fam,0.015918859916744636,4.140250714400062,3
50,50,2,fam,0.015918859916744636,4.140250714400062,3
51,51,0,fam,0.015918859916744636,4.140250714400062,3
52,52,1,fam,0.015918859916744636,4.140250714400062,3
53,53,3,nov,0.015864621893178214,4.143663686996302,3
54,54,0,fam,0.015918859916744636,4.140250714400062,3
55,55,1,fam,0.015918859916744636,4.140250714400062,3
56,56,2,fam,0.015868093126686467,4.143444907511475,3
57,57,0,fam,0.015918859916744636,4.140250714400062,3
58,58,1,fam,0.015918859916744636,4.140250714400062,3
59,59,2,fam,0.015915610842180912,4.140454837446405,3
0,0,0,fam,0.015873015873015872,4.143134726391533,6
1,1,1,fam,0.015867978419549348,4.143452136329128,6
2,2,2,fam,0.01586596433331218,4.143579072099799,6
3,3,3,fam,0.015865158841970328,4.143629841896858,6
4,4,4,fam,0.015864836668333535,4.1436501490939825,6
5,5,5,fam,0.015864707802542514,4.143658271857367,6
6,6,0,fam,0.01586790533841368,4.143456741912904,6
7,7,1,fam,0.015867884715992767,4.1434580415447,6
8,8,2,fam,0.01586787646703941,4.143458561396946,6
9,9,3,fam,0.015867873167460467,4.1434587693377685,6
10,10,4,fam,0.015867871847629278,4.143458852514085,6
11,11,5,fam,0.01586787131969686,4.14345888578461,6
12,12,0,fam,0.015867884416733435,4.143458060404135,6
13,13,1,fam,0.01586788433226418,4.143458065727419,6
14,14,2,fam,0.015867884298476482,4.1434580678567325,6
15,15,3,fam,0.0158678842849614,4.1434580687084575,6
16,16,4,fam,0.01586788427955537,4.143458069049148,6
17,17,5,fam,0.015867884277392958,4.1434580691854235,6
18,18,0,fam,0.015867884331038418,4.1434580658046665,6
19,19,1,fam,0.01586788433069243,4.143458065826471,6
20,20,2,fam,0.015867884330554038,4.143458065835192,6
21,21,3,fam,0.015867884330498683,4.143458065838681,6
22,22,4,fam,0.015867884330476537,4.143458065840076,6
23,23,5,fam,0.01586788433046768,4.143458065840635,6
24,24,0,fam,0.01586788433068741,4.143458065826787,6
25,25,1,fam,0.015867884330685995,4.143458065826876,6
26,26,2,fam,0.01586788433068543,4.143458065826913,6
27,27,3,fam,0.0158678843306852,4.143458065826927,6
28,28,4,fam,0.01586788433068511,4.143458065826932,6
29,29,5,fam,0.015867884330685072,4.143458065826935,6
