outer_resampling_id,train_mse
0,3.0785395624355765e-06
1,3.046476124104141e-06
2,2.9391245756726287e-06
3,2.98889419600587e-06
4,3.0781167852066667e-06
5,3.0850091833096046e-06
6,2.3992542101710953e-06
7,2.90298154672293e-06
8,2.834345772755922e-06
9,2.9506137507754005e-06
10,3.0713449528826254e-06
11,3.0805683607421484e-06
12,2.954584610879413e-06
13,2.760291847582196e-06
14,2.761954004574198e-06
15,2.626134831469443e-06
16,2.7231603235476295e-06
17,3.042792699790415e-06
18,3.08109170876122e-06
19,2.916853222575153e-06
