outer_resampling_id,train_mse
0,7.054100423614442e-06
1,7.579242787817275e-06
2,7.721167665803233e-06
3,7.496570224638748e-06
4,7.576781241238978e-06
5,7.766663927850855e-06
6,7.57309295515453e-06
7,7.743554600695396e-06
8,7.613746919762202e-06
9,7.4088789280903675e-06
10,7.441619035595234e-06
11,7.422164542733566e-06
12,7.706625942791826e-06
13,6.853033007746902e-06
14,6.769782218402561e-06
15,7.13089389334024e-06
16,5.0497892704709196e-06
17,7.377973361403986e-06
18,7.605558240985077e-06
19,7.348041837536904e-06
