,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.015873015873015872,4.143134726391533,1,1.9987181972964798
1,1,1,fam,0.007936507936507936,4.836281906951478,1,1.9987181972964798
2,2,2,fam,0.003968253968253968,5.529429087511423,1,1.9987181972964798
3,3,0,fam,0.12698412698412698,2.063693184711697,1,1.9987181972964798
4,4,1,fam,0.1259920634920635,2.0715363621727225,1,1.9987181972964798
5,5,2,fam,0.12549603174603174,2.075481140463739,1,1.9987181972964798
6,6,0,fam,0.14087301587301587,1.9598963910300533,1,1.9987181972964798
7,7,1,fam,0.14074900793650794,1.9607770603956467,1,1.9987181972964798
8,8,3,nov,6.200396825396825e-05,9.688312170871095,1,1.9987181972964798
9,9,0,fam,0.14260912698412698,1.947647768953854,1,1.9987181972964798
10,10,1,fam,0.1425936259920635,1.9477564705138286,1,1.9987181972964798
11,11,2,fam,0.017585875496031744,4.04065922777109,1,1.9987181972964798
12,12,0,fam,0.14282614087301587,1.9461271864951235,1,1.9987181972964798
13,13,1,fam,0.14282420324900794,1.9461407528992805,1,1.9987181972964798
14,14,2,fam,0.12719823443700395,2.0620085083846793,1,1.9987181972964798
0,0,0,fam,0.015873015873015872,4.143134726391533,3,1.9466929217065172
1,1,1,fam,0.007936507936507936,4.836281906951478,3,1.9466929217065172
2,2,2,fam,0.003968253968253968,5.529429087511423,3,1.9466929217065172
3,3,0,fam,0.12698412698412698,2.063693184711697,3,1.9466929217065172
4,4,1,fam,0.1259920634920635,2.0715363621727225,3,1.9466929217065172
5,5,2,fam,0.12549603174603174,2.075481140463739,3,1.9466929217065172
6,6,0,fam,0.14087301587301587,1.9598963910300533,3,1.9466929217065172
7,7,1,fam,0.14074900793650794,1.9607770603956467,3,1.9466929217065172
8,8,2,fam,0.14068700396825395,1.9612176860912536,3,1.9466929217065172
9,9,0,fam,0.14260912698412698,1.947647768953854,3,1.9466929217065172
10,10,1,fam,0.1425936259920635,1.9477564705138286,3,1.9466929217065172
11,11,2,fam,0.14258587549603174,1.9478108257251479,3,1.9466929217065172
12,12,0,fam,0.14282614087301587,1.9461271864951235,3,1.9466929217065172
