resampling_id,train_rss,train_mse,train_nmse
0,0.00024023608815183867,1.2644004639570457e-05,0.029187650837769967
1,0.00022503371198644086,1.1843879578233729e-05,0.026259480265117617
2,0.0001986674476112603,1.0456181453224228e-05,0.022694326448389625
3,0.00019296021349336277,1.0155800710176987e-05,0.022064699891753504
4,0.00022002627586216773,1.1580330308535143e-05,0.025134566551938384
5,0.0002497796535316832,1.3146297554299116e-05,0.03424046537336115
6,0.00023864727731334132,1.2560383016491648e-05,0.027857259484014057
7,0.00024435204439708484,1.2860633915636043e-05,0.028131868129375102
8,0.00024389435457576622,1.2836544977671906e-05,0.027852467621543142
9,0.00024872473044272413,1.3090775286459165e-05,0.02848174583409629
10,0.0002476345624535743,1.3033398023872334e-05,0.02834097307584527
11,0.0002176196445508483,1.1453665502676227e-05,0.024914083854174405
12,0.00022855341273344087,1.2029126985970572e-05,0.026412412008713335
13,0.00024688005836508587,1.2993687282372941e-05,0.02909310638412175
14,0.00024964922077615496,1.3139432672429208e-05,0.029711630230452393
15,0.00024130115417413169,1.270006074600693e-05,0.029333884830860874
16,0.00024872579219887577,1.3090831168361883e-05,0.03475804028153822
17,0.00024852101737508003,1.3080053546056844e-05,0.032166990501519555
18,0.0002494167065735414,1.3127195082817969e-05,0.0345406726597779
19,0.0002495224752824528,1.3132761856971199e-05,0.03321883040146848
