outer_resampling_id,train_mse
0,5.402967134349026e-06
1,5.087237149447601e-06
2,4.873814277221723e-06
3,5.427476606673096e-06
4,5.503229299182837e-06
5,5.709346667440832e-06
6,4.194954917040283e-06
7,5.331819156798677e-06
8,5.369237182021901e-06
9,5.581712121029735e-06
10,5.70914619966721e-06
11,5.523181077253212e-06
12,5.7103525274164665e-06
13,5.585634410904311e-06
14,5.461452094804101e-06
15,5.160665922686098e-06
16,5.576493580365071e-06
17,5.661736657811115e-06
18,5.700189444466259e-06
19,5.650638281120508e-06
