,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.00019948134849391582,8.519789817263504,3
1,1,1,fam,0.00016630633627141194,8.70167907103957,3
2,2,2,fam,0.00015121729925903524,8.796792687674662,3
3,3,0,fam,0.051771117166212535,2.96092286888813,3
4,4,1,fam,0.050215607177632494,2.9914294006509907,3
5,5,2,fam,0.049326373896646895,3.0092963734999554,3
6,6,0,fam,0.05932107144595449,2.8247906997387324,3
7,7,1,fam,0.058949221659606796,2.8310788554852984,3
8,8,2,fam,0.05872834107989902,2.8348328564003875,3
9,9,0,fam,0.06083974058643316,2.799512075465468,3
10,10,1,fam,0.06075796758823348,2.8008570516455986,3
11,11,2,fam,0.06070900921674602,2.801663169907968,3
12,12,0,fam,0.0611629144735273,2.794214245794274,3
13,13,1,fam,0.06114518570481306,2.7945041492236062,3
14,14,2,fam,0.06113455337605716,2.7946780509486606,3
15,15,0,fam,0.061232496832477945,2.793077236396545,3
16,16,1,fam,0.06122866436827864,2.7931398270851022,3
17,17,2,fam,0.06122636512002471,2.793177379617878,3
18,18,0,fam,0.06124751624293179,2.7928319815153277,3
19,19,1,fam,0.06124668828855588,2.79284549977734,3
20,20,2,fam,0.06124619152667498,2.7928536106468314,3
21,21,0,fam,0.061250759951690714,2.792779022259729,3
22,22,1,fam,0.0612505811069173,2.7927819421424322,3
23,23,2,fam,0.06125047380055456,2.7927836940679613,3
24,24,0,fam,0.06125146057020934,2.792767583797379,3
25,25,1,fam,0.06125142193942906,2.792768214489155,3
26,26,2,fam,0.061251398760984274,2.79276859290403,3
27,27,0,fam,0.06125161190275622,2.7927651131238878,3
28,28,1,fam,0.06125160355849325,2.7927652493531765,3
29,29,2,fam,0.06125159855193656,2.792765331090741,3
30,30,0,fam,0.06125164459053722,2.7927645794600173,3
31,31,1,fam,0.061251642788175735,2.7927646088855376,3
32,32,2,fam,0.061251641706758904,2.792764626540849,3
33,33,0,fam,0.061251651651095605,2.7927644641886964,3
34,34,1,fam,0.06125165126178549,2.7927644705446086,3
35,35,2,fam,0.06125165102819943,2.7927644743581554,3
36,36,0,fam,0.06125165317617612,2.7927644392900945,3
37,37,1,fam,0.061251653092085134,2.7927644406629715,3
38,38,2,fam,0.06125165304163054,2.7927644414866974,3
39,39,0,fam,0.06125165350559351,2.7927644339119966,3
40,40,1,fam,0.06125165348742985,2.792764434208538,3
41,41,2,fam,0.06125165347653166,2.792764434386463,3
42,42,0,fam,0.06125165357674767,2.792764432750327,3
43,43,1,fam,0.06125165357282431,2.7927644328143804,3
44,44,2,fam,0.0612516535704703,2.7927644328528123,3
45,45,0,fam,0.061251653592116956,2.792764432499407,3
46,46,1,fam,0.061251653591269516,2.792764432513242,3
47,47,2,fam,0.06125165359076105,2.7927644325215435,3
48,48,0,fam,0.06125165359543673,2.792764432445208,3
49,49,1,fam,0.06125165359525368,2.7927644324481964,3
50,50,2,fam,0.061251653595143854,2.7927644324499896,3
51,51,0,fam,0.061251653596153796,2.792764432433501,3
52,52,1,fam,0.06125165359611426,2.7927644324341467,3
53,53,3,nov,0.00013310262212173313,8.924390132368579,3
54,54,0,fam,0.06125165359630868,2.7927644324309724,3
55,55,1,fam,0.06125165359630014,2.792764432431112,3
56,56,2,fam,0.013334709632492921,4.31738489642641,3
57,57,0,fam,0.06125165359634213,2.792764432430426,3
58,58,1,fam,0.061251653596340286,2.7927644324304564,3
59,59,2,fam,0.050901593700158954,2.9778610455001244,3
0,0,0,fam,0.00019948134849391582,8.519789817263504,6
1,1,1,fam,0.00016630633627141194,8.70167907103957,6
2,2,2,fam,0.00015121729925903524,8.796792687674662,6
3,3,3,fam,0.0001434102968593145,8.84980082722101,6
4,4,4,fam,0.00013910140492418973,8.880307358983872,6
5,5,5,fam,0.00013663815483835708,8.898174331832836,6
6,6,0,fam,0.010648481144779324,4.542338012510941,6
7,7,1,fam,0.010581731921575877,4.548626168257507,6
8,8,2,fam,0.010542082558694611,4.552380169172596,6
9,9,3,fam,0.010518435243170624,4.554625823879111,6
10,10,4,fam,0.01050429770777168,4.555970800059241,6
11,11,5,fam,0.010495833413625482,4.556776918321611,6
12,12,0,fam,0.010974003807281675,4.512226093408866,6
13,13,1,fam,0.010970822867049456,4.512515996838198,6
14,14,2,fam,0.010968915187906762,4.512689898563253,6
15,15,3,fam,0.010967770898838979,4.512794225084068,6
16,16,4,fam,0.01096708443998967,4.512856815772626,6
17,17,5,fam,0.010966672605924538,4.5128943683054015,6
18,18,0,fam,0.010988956109305614,4.510864500582509,6
19,19,1,fam,0.010988807558721763,4.510878018844521,6
20,20,2,fam,0.010988718430299244,4.510886129714013,6
21,21,3,fam,0.010988664953939718,4.510890996204131,6
22,22,4,fam,0.010988632868373833,4.510893916086833,6
23,23,5,fam,0.01098861361712424,4.510895668012363,6
24,24,0,fam,0.010989653219698815,4.510801065231983,6
25,25,1,fam,0.01098964628861709,4.510801695923759,6
26,26,2,fam,0.010989642129972253,4.510802074338634,6
27,27,3,fam,0.01098963963478686,4.51080230138749,6
28,28,4,fam,0.010989638137676169,4.510802437616779,6
29,29,5,fam,0.010989637239409948,4.5108025193543435,6
30,30,0,fam,0.010989685742984558,4.510798105790318,6
31,31,1,fam,0.010989685419607344,4.510798135215839,6
32,32,2,fam,0.010989685225581025,4.51079815287115,6
33,33,3,fam,0.010989685109165237,4.510798163464337,6
34,34,4,fam,0.010989685039315765,4.510798169820249,6
35,35,5,fam,0.010989684997406081,4.5107981736337965,6
36,36,0,fam,0.010989687260388594,4.510797967715039,6
37,37,1,fam,0.010989687245301106,4.510797969087916,6
38,38,2,fam,0.010989687236248612,4.510797969911642,6
39,39,3,fam,0.010989687230817117,4.510797970405878,6
40,40,4,fam,0.010989687227558219,4.510797970702419,6
41,41,5,fam,0.01098968722560288,4.510797970880344,6
42,42,0,fam,0.010989687331184593,4.510797961272999,6
43,43,1,fam,0.01098968733048067,4.510797961337053,6
44,44,2,fam,0.010989687330058317,4.510797961375484,6
45,45,3,fam,0.010989687329804905,4.510797961398543,6
46,46,4,fam,0.010989687329652859,4.510797961412378,6
47,47,5,fam,0.010989687329561631,4.51079796142068,6
