outer_resampling_id,train_mse
0,8.434178672159376e-06
1,7.792888435881644e-06
2,6.970338227574255e-06
3,7.458143098085416e-06
4,8.797402161093151e-06
5,8.920555622451573e-06
6,7.5403719818189036e-06
7,8.660616258165624e-06
8,8.802011129323157e-06
9,8.90964834343955e-06
10,8.55688904482368e-06
11,7.276165141985813e-06
12,8.48989822200638e-06
13,8.810996270707107e-06
14,8.872860682150083e-06
15,8.92133259694021e-06
16,8.867931209249949e-06
17,8.853864822201048e-06
18,8.900893701563316e-06
19,8.908261341386666e-06
