outer_resampling_id,train_mse
0,7.768998785448801e-06
1,8.430164591698395e-06
2,8.53484154337424e-06
3,8.291925960353543e-06
4,8.377116016916768e-06
5,8.59389369148937e-06
6,8.425616138211736e-06
7,8.578419339550404e-06
8,8.416742339105544e-06
9,8.199598935971454e-06
10,8.233993399658498e-06
11,8.213546124967302e-06
12,8.547246962640584e-06
13,7.283773854374218e-06
14,7.549423605064004e-06
15,7.953425858049343e-06
16,5.738368344013158e-06
17,8.005071368794489e-06
18,8.46110435767255e-06
19,8.253179369758352e-06
