exp_id,id_in_exp,yres,ypred,w
0,0,0.00025948129858938303,0.03100842321859539,0.05
0,1,5.06699029338071e-05,0.031018279492532386,0.05
0,2,1.8333130419670064e-05,0.03101827950238808,0.05
0,3,9.568205589340127e-05,0.03101827950238808,0.05
0,4,6.858689440056549e-05,0.03101827950238808,0.05
1,0,0.0,0.0,0.05
1,1,5.210355897459165e-05,0.031018279502387787,0.05
1,2,4.0734521497586866e-06,0.031018279502387787,0.05
1,3,5.597614160439074e-05,0.031018279502387787,0.05
1,4,0.00012503087328672116,0.031018279502387787,0.05
1,5,0.00011409915278910893,0.031018279502387787,0.05
1,6,0.00012059818508767629,0.031018279502387787,0.05
2,0,1.3825602457877159e-05,0.031018279502387787,0.05
2,1,0.000448062551361037,3.251192604476797e-05,0.05
2,2,0.0003572087709901299,3.251351659389434e-08,0.05
2,3,0.0002190399990376083,3.251323301383926e-11,0.05
3,0,0.0007038713307039982,0.049769426491234725,0.05
3,1,0.00014774874282048154,0.08075519406757792,0.05
3,2,2.7959490832219413e-05,0.08078767348010629,0.05
3,3,8.258639963558538e-05,0.08078770596110951,0.05
