outer_resampling_id,train_mse
0,7.598773739126634e-06
1,8.239038841482389e-06
2,8.3520633409238e-06
3,8.113127137865311e-06
4,8.197235291082851e-06
5,8.408020439924887e-06
6,8.234407213978574e-06
7,8.39104103403353e-06
8,8.236283560977056e-06
9,8.02180760138588e-06
10,8.055842501622222e-06
11,8.03561099882243e-06
12,8.358619693380842e-06
13,7.199559650488175e-06
14,7.3661468273127705e-06
15,7.767607612080315e-06
16,5.582862143727277e-06
17,7.873573454395364e-06
18,8.26655592497799e-06
19,8.050517261874319e-06
